                                                ENERGY (CM^2)
     UTC      Hs  Tp                 BAND PERIOD LIMITS (SECS)
YYYYMMDDHHMM (CM) (SEC) 22+ 22-18  18-16  16-14  14-12  12-10   10-8    8-6    6-2
202005220000  125  4     1      5     41    108     61     45    244    211    270
202005220030  117  4     1      6     63     97     54     31    141    188    261
202005220100  127  4     2      6     74    162     65     48    214    191    259
202005220130  115  4     2      6     59     91    103     35    149    174    222
202005220200  117  4     1      5     85    101     79     32    160    178    210
202005220230  115  4     1      3     52    154     61     36    140    174    208
202005220300  116  4     1      3     48    195     55     44    167    138    203
202005220330  117 15     1      6     62    183     73     40    150    168    170
202005220400  113  4     1      7     50    162     65     38    134    160    181
202005220430  104  4     1      4     27     89     64     32    124    148    185
202005220500  130 15     2      8     54    348     70     49    201    148    186
202005220530  107  4     1      3     35    150     63     44    147    104    176
202005220600  105  4     1      3     23    115     80     41    149    107    176
202005220630  118 15     1      6     47    229     90     41    164    113    194
202005220700  114  4     1      6     51    165     78     34    174    128    179
202005220730  121 15     2      6     47    305     84     36    126    135    179
202005220800  111  4     1      4     36    164     62     27    149    163    174
202005220830  108 15     1      6     29    174     49     32    124    156    171
202005220900  117 15     1      4     51    246     81     19    142    135    170
202005220930  112  4     1      4     23    176     56     34    120    174    198
202005221000  126 15     1      4     19    289    105     35    137    183    212
202005221030  118 15     1      4     41    214     57     42    157    150    211
202005221100  124  7     1      3     18    213     84     27    184    243    191
202005221130  124  7     1      6     34    185     65     17    219    244    188
202005221200  119 15     1      5     26    224     82     32    175    166    186
202005221230  118  7     0      3      9    131     72     21    198    239    202
202005221300  123  7     1      3     13    179     87     32    154    238    234
202005221330  120  4     0      2      9    185     68     26    193    191    223
202005221400  130 15     1      3     16    286    105     19    146    243    245
202005221430  127  7     1      2     11    196     83     34    146    269    261
202005221500  127  7     1      2      4    179     91     33    139    292    278
202005221530  124  4     1      2     13    188     66     25    121    267    288
202005221600  121  4     1      2     11    141     66     25    170    223    278
202005221630  122  4     1      3     10    116     94     27    171    248    257
202005221700  133  4     0      2      9    199     94     32    239    263    270
202005221730  128  4     0      2      6    148    109     33    211    258    260
202005221800  128  7     0      3      8    121    110     45    230    263    245
202005221830  132  4     1      2      8    123    145     40    254    236    273
202005221900  135  7     1      2      7    162    119     29    244    306    270
202005221930  151  7     1      6     10    223    170     35    321    358    293
202005222000  144  7     0      2      7    152    153     39    326    336    280
202005222030  126  7     0      2      5     62    104     24    241    280    267
202005222100  129  7     0      1      5     78     89     31    262    291    279
202005222130  136  7     0      2      7    105     96     35    191    440    279
202005222200  128  4     0      2      4    122    141     31    143    284    292
202005222230  122  4     1      3      7    125    145     40     90    239    274
202005222300  121  4     0      2      7    129    152     27    155    189    256
202005222330  117  4     0      2     12    110    119     37    102    228    252
202005230000  114  4     0      1      6     85    107     35    132    166    278
202005230030  112  4     0      2      4     65    117     26    120    178    275
202005230100  114  4     0      2      3    113    138     30    128    136    259
202005230130  120  4     1      2      7    159    123     37    139    190    245
202005230200  116  4     0      1      7    105    145     37    145    157    243
202005230230  111  4     0      2      5    113     68     40    136    172    240
202005230300  115  4     0      2      5    105    109     45    161    167    237
202005230330  113  4     0      1      3     56     59     62    174    200    246
202005230400  120  9     0      2      5    104    108     55    235    175    219
202005230430  120  4     1      3      3     82    133     72    188    202    237
202005230500  115  4     1      1      5     54    100     55    215    176    230
202005230530  112  4     0      1      3     72    138     45    162    165    210
202005230600  110  4     0      1      3     66     94     61    173    175    185
202005230630  110  4     0      2      6     55    134     63    185    135    194
202005230700  115  9     0      2      3     74    119     80    244    169    162
202005230730  130  9     0      1      6     57    114    180    449    180    158
202005230800  123  9     0      1      3     72    115     87    288    210    196
202005230830  133  9     0      1      3     50    103    117    404    258    215
202005230900  117  4     1      1      3     58     83     76    211    198    226
202005230930  122  9     0      1      4     84     99     66    271    181    237
202005231000  136  9     0      2      3     66    105    110    341    301    260
202005231030  140  7     0      2      6     71    111     81    299    396    285
202005231100  136  7     0      1      4     41     89     89    260    406    288
202005231130  150  7     0      1      4     56     96    132    338    483    330
202005231200  155  9     0      2      3     30    121    191    463    424    314
202005231230  145  7     0      2      2     41     69    151    294    476    311
202005231300  154  7     1      2      2     47     70    141    429    465    341
202005231330  161  7     0      1      2     35     79    241    465    574    294
202005231400  156  7     0      1      3     33    100    152    379    558    330
202005231430  157  7     0      1      2     27     85    171    469    553    281
202005231500  148  7     0      1      2     14     71    159    401    424    318
202005231530  137  7     0      2      3     18     69     78    241    481    286
202005231600  132  7     0      1      2     23     67    142    239    345    283
202005231630  130  7     0      1      1     25    117     91    188    351    286
202005231700  137  7     0      1      1     33    120    157    290    332    268
202005231730  140  7     0      1      3     18     81    130    353    383    276
202005231800  128  7     0      1      2     35     80     80    284    304    249
202005231830  128  7     0      1      2     31     86    128    264    325    223
202005231900  132  9     0      1      2     23     83    122    345    293    242
202005231930  123  7     0      1      1     34     58     72    265    289    234
202005232000  133  7     0      1      1     39     90    144    284    356    208
202005232030  123  7     0      1      1     22    131     84    268    269    198
202005232100  121  7     0      1      2     30    100     90    180    300    220
202005232130  123  7     0      1      2     20     85    122    242    296    206
202005232200  120  4     0      1      3     53     94    104    207    201    245
202005232230  120  7     0      1      2     39    129     98    175    259    216
202005232300  112  7     0      2      2     28     89     61    196    209    196
202005232330  116  4     0      1      3     34    139    113    159    181    216
202005240000  112  7     0      1      2     19     97    109    137    234    195
202005240030  108  7     0      1      2     16     88     85    124    223    193
202005240100  106  7     1      1      2     22     78     89     79    248    179
202005240130  103  7     0      1      2     24     79     84    122    205    162
202005240200  108  7     0      1      1     29    120     70    141    214    152
202005240230  100  7     1      1      2     27     79     71     94    202    153
202005240300  101  7     0      1      3     33     86     58     91    193    175
202005240330  102  7     0      1      2     24     87     68    138    196    143
202005240400  100  7     0      1      2     20     74     81     99    204    150
202005240430  101  7     0      1      2     30     90     62     80    196    178
202005240500   91  4     1      1      2     20     77     77     93    110    148
202005240530   90  4     0      1      3     16     61     66     89    128    151
202005240600   89  4     1      1      2     13     66     83     85    107    147
202005240630   94  4     1      1      1     22     87    102    103     99    149
202005240700   97 11     1      1      3     27     90    135    121     94    127
202005240730  103 11     0      1      2     19     88    173    157    119    142
202005240800  107  4     1      1      3     20    101    175    170     83    186
202005240830  105  9     1      1      3     19     80    163    194    100    153
202005240900  101  9     1      1      1     18     95    127    160     96    157
202005240930  101  9     2      1      2     23     60    121    192    105    162
202005241000  106  9     1      1      3      7     86    180    233     91    156
202005241030   97  9     1      1      3     16     82     81    170    100    148
202005241100   99  9     1      1      2     10     63    110    161    135    145
202005241130  100  4     1      1      2     13     88     98    141    149    152
202005241200  101  4     1      1      1     18     90     75    144    152    165
202005241230   96  4     2      1      2     13     55     83     95    162    165
202005241300  104  7     3      1      3      9     99     90    129    181    177
202005241330  100  4     2      1      3      9     77    133     99    135    178
202005241400   99  4     3      1      3     11     74    107    117    151    162
202005241430  104  4     1      1      1     16     74    142    134    147    180
202005241500   96  4     3      1      3     10     72    108    130    107    152
202005241530  108  9     4      1      2     13     78    134    204    201    135
202005241600   99  7     5      1      2     20     88    108    102    149    144
202005241630   99  7     2      1      3      9     97     84    133    151    148
202005241700  110  9     2      1      4     11    106    142    182    155    163
202005241730   97  7     3      1      2      5     85    116    102    158    130
202005241800   95  7     4      1      3      8     97     81    121    142    122
202005241830   85  9     6      2      3      5     40     87    120     96    105
202005241900   92  7     4      1      4      7     87    108     81    134    108
202005241930   83  4     3      1      2      7     84     97     62     74    107
202005242000   80  4     2      1      2      5     53     89     59     91     96
202005242030   80  4     4      1      3      5     38     78     78     85    112
202005242100   90  9     8      2      3      4     76    113    122     82    109
202005242130   85  4     7      2      3      5     54     94     77     99    114
202005242200   95  4     3      1      2      8     69    114    120    107    148
202005242230   87  4     4      2      2      6     52     83     99    108    117
202005242300   89 11     2      1      2      5     45    125    113     99    106
202005242330   97  9     8      2      6      6     82    110    151    114    121
202005250000   99  9     8      4      2      7     45    135    147    146    131
202005250030   94  9     5      2      3      5     38     91    148    145    131
202005250100   92  9     7      2      2      4     48     89    147    137    108
202005250130   95  9     3      2      3      6     49     88    161    138    127
202005250200   92  9     7      2      3      7     51    112    135    111    106
202005250230   86  4     4      2      2      9     37     96     92    110    120
202005250300   84  7     7      3      3      8     55     78     82    110    109
202005250330   87  7     7      3      5      4     48     79    108    115    110
202005250400   91  9    19      8      3      7     39    105    131    111    124
202005250430   87  7    14      6      4      6     58     57     99    121    114
202005250500   84  4    13      7      3      6     42     72     83    109    119
202005250530   83  4     3      2      4      6     35     60     91    114    130
202005250600   82  4     9      3      2      3     31     80     61    105    135
202005250630   83  4     5      3      3      9     37     91     97     73    131
202005250700   85  4    11      5      4      6     32     80    110     79    136
202005250730   81  4     3      2      3      6     32     96     66     68    142
202005250800   83  4    14      7      3      7     38     96     82     62    135
202005250830   87 11    17     10      4      8     42    134    116     52    113
202005250900   85 11     3      2      4      6     34    129    123     47    118
202005250930   88  9    27     15      4      4     27    116    162     48    104
202005251000   83  9    22     15      3      7     25     94    121     48    105
202005251030   83  9     5      4      3      6     18     94    131     83    106
202005251100   86  9    21     14      6      8     33     81    143     87     87
202005251130   92  9    30     21      5      6     31     88    185     80    104
202005251200   88  9    13     10      5      9     16     73    195     70    117
202005251230   80  9    21     15      5      8     24     59     99     76     99
202005251300   85  9    14     12      4     10     30     61    148     81    104
202005251330   87  9    22     17      3     10     27     89    153     71    114
202005251400   80  4    18     13      3      6     27     67     92     84     96
202005251430   79  9    14     13      4      7     22     60    111     67    102
202005251500   79  4    19     20      4      9     22     43     97     73    112
202005251530   79  4    20     21      5     12     32     58     81     63    106
202005251600   78  4    26     25      2     14     27     58     79     58    101
202005251630   71  4    26     30      3      9     14     46     68     43     89
202005251700   72  4    24     21      2      8     27     53     53     41     98
202005251730   69  4    28     38      3     12     22     51     37     32     80
202005251800   67  4    18     27      5     10     15     55     66     27     72
202005251830   74  9    50     58      7      7     17     48     67     34     59
202005251900   66  4    15     20      4      9     22     55     54     39     63
202005251930   70  4    33     45      4      9     18     41     51     36     71
202005252000   69  9    18     26      2      7     24     51     71     37     71
202005252030   66  4     8     19      4     13     14     42     55     46     78
202005252100   66  4    21     29      5     16     19     29     46     31     78
202005252130   68  4    22     40      3      5     13     39     48     49     69
202005252200   72  9    18     38      4      8     22     46     76     42     75
202005252230   75  9    11     19      2     11     31     57     94     56     77
202005252300   80  9    24     38      3     10     22     53    102     52     97
202005252330   78  9    22     39      5      8     23     53     94     55     88
202005260000   79  4    17     39      4     18     26     43     72     76    100
202005260030   76  4    19     47      3      7     17     52     51     56    109
202005260100   82 20    41    111      4     12     22     35     50     52     95
202005260130   75  4    17     33      3     14     18     44     67     52    102
202005260200   73  4    16     47      3     19     17     29     59     51     93
202005260230   80 20    23    101      4     11     15     31     69     60     85
202005260300   79  4    24     79      4     17     11     29     60     77     88
202005260330   76  4    12     64      3     26     27     27     54     60     96
202005260400   75  4    10     40      3     14     23     19     66     63    113
202005260430   90 20    32    229      4     15     22     22     38     45    100
202005260500   75  4    18     80      5     19     17     26     39     50     94
202005260530   69  4    15     76      3     21     16     29     21     39     78
202005260600   69  4    10     79      5     13     25     26     24     34     86
202005260630   70  4     9     63      3     31     29     21     37     32     82
202005260700   77 20    16    123      3     36     28     23     23     31     86
202005260730   77 20    17    131      3     30     31     26     29     30     76
202005260800   68  4     9     55      3     17     30     29     38     21     84
202005260830   82 20    18    149      5     28     27     42     37     25     88
202005260900   70 20    14     78      5     16     21     30     44     24     77
202005260930   78 20    20    109      5     28     32     43     53     25     66
202005261000   72 20     6     73      3     27     40     33     56     27     63
202005261030   73 20     7     69      7     29     35     39     62     32     58
202005261100   79 20     7    112     13     22     25     38     67     46     58
202005261130   76  9     7     57      5     20     39     43     84     47     64
202005261200   75 20     4     62      8     36     33     43     62     45     62
202005261230   83 20    12    149      9     17     28     44     75     47     57
202005261300   82 20     8    121     12     26     33     37     64     54     67
202005261330   83 20     7    116     15     21     45     40     72     57     69
202005261400   72  4     4     40     10     27     33     38     43     61     70
202005261430   79 20     5    101     14     16     35     25     45     68     84
202005261500   91 20     6    218     27     25     42     32     45     53     71
202005261530   78 20     3    107     14     19     44     28     34     59     72
202005261600   85 20     9    156     18     35     55     34     24     36     85
202005261630   74 20     3     98     16     27     42     33     20     28     78
202005261700   78 20     4    141     29     19     35     29     24     24     78
202005261730   81 20     5    141     27     17     47     52     22     24     81
202005261800   75 20     6    112     27     23     24     54     21     25     64
202005261830   77 20     6    162     32     14     25     28     21     17     65
202005261900   73 20     5    110     18     11     30     45     37     21     59
202005261930   73 20     7     95     23     20     50     40     29     18     52
202005262000   86 20     4    208     41     27     51     31     42     15     53
202005262030   74 20     7    103     23     24     44     38     28     24     51
202005262100   74 20     6    110     35     19     40     30     36     17     50
202005262130   80 20    11    159     52     20     48     31     25     13     46
202005262200   68 20     6     99     37     15     21     25     25     14     49
202005262230   75 20     6    123     45     14     37     29     33     14     54
202005262300   88 20     7    232     69     21     47     28     23     13     46
202005262330   75 20     5    139     39     14     34     27     33     17     45
202005270000   77 20     4    104     34     27     45     34     44     22     51
202005270030   77 20     4     94     35     17     43     36     56     34     55
202005270100   95 20    10    171     72     32     51     54     80     42     56
202005270130   88 20     5    107     44     23     49     71     57     59     69
202005270200   88 20     4    115     33     22     62     40     81     61     69
202005270230   85 20     3    109     38     27     43     40     55     51     83
202005270300   80 20     6     76     45     14     38     46     56     46     74
202005270330   85 20     7    149     65     19     36     28     43     28     83
202005270400   85 20     8    144     57     15     29     29     43     27     95
202005270430   88 20     5    135     61     22     39     33     35     24    131
202005270500   89  4     3    140     65     12     39     26     28     31    145
202005270530   84  4     6    103     58     43     29     27     33     30    109
202005270600   91 20     6    151     92     29     50     48     28     19     98
202005270630   80  4     5     81     41     31     59     43     27     15     91
202005270700   87 20     4    149     71     26     38     58     29     16     78
202005270730   83  4     2     75     42     17     79     64     45     14     92
202005270800   88 13     4     96     57     14    102     56     49     16    101
202005270830   88 20     4    102     63     33     87     48     38     21     87
202005270900  105 20     8    192    141     32     78     81     55     23     89
202005270930   99 20     6    151    123     35     73     70     49     21     91
202005271000   95 20     6    155     94     33     56     57     65     22     74
202005271030   90 20     3    101     87     33     69     56     74     22     74
202005271100   96 20     6    154    131     30     57     51     71     29     55
202005271130   93 20     5    106    102     22     66     71     90     20     62
202005271200   87 20     4     95     92     17     43     47     92     27     59
202005271230   93 20     3    113     96     26     66     49    110     28     60
202005271300   84  9     2     66     68     24     68     48     80     31     57
202005271330   85 20     4     87     61     31     49     52     86     29     58
202005271400   82  9     1     57     56     24     70     49     86     30     55
202005271430   92 20     5    101     96     25     66     48     96     38     54
202005271500   94 17     5    100    129     26     59     53     83     37     63
202005271530   85 17     3     79    111     31     38     31     66     37     59
202005271600   93 17     4    131    137     37     48     40     61     33     58
202005271630   92 17     4    119    162     41     32     30     50     29     58
202005271700   83 17     2     92    146     32     27     23     37     22     54
202005271730   70 17     1     45     90     17     28     22     32     20     48
202005271800   84 17     6    117    125     35     33     31     27     16     48
202005271830   85 17     2    116    146     30     34     28     26     18     46
202005271900   88 17     4    113    173     31     41     38     30     16     45
202005271930   79 17     4     56    108     41     49     38     35     19     44
202005272000   75 17     2     51    111     29     32     34     28     17     51
202005272030   82 17     5     81    145     31     30     43     23     14     53
202005272100   74 17     1     35     95     28     39     30     38     14     59
202005272130   85 17     3     74    156     28     32     28     39     20     58
202005272200   79 17     1     41    104     36     44     29     24     17     74
202005272230   84 17     2     57    122     42     42     37     28     17     87
202005272300   80  4     2     43     84     21     39     44     41     21     99
202005272330   83 17     4     45    117     21     38     35     34     25    106
202005280000   86 17     2     70    139     22     26     33     34     22    104
202005280030   84 17     3     70    120     48     27     21     31     23     87
202005280100   86 17     1     55    130     53     39     25     31     19    110
202005280130   92 17     4    103    158     51     32     27     28     26     97
202005280200  105 17     3    109    310     62     27     27     23     22    106
202005280230   90  4     2     52    123     85     41     26     15     28    130
202005280300   93  4     3     34    132     72     68     19     17     31    159
202005280330   90  4     2     56     83     48     54     19     18     25    195
202005280400   97  4     2     73    119     65     43     29     19     27    208
202005280430   87  4     1     16     93     50     47     22     21     26    190
202005280500   97 17     2     49    212     62     27     24     24     25    154
202005280530   89  4     2     38    129     56     39     27     22     20    158
202005280600   95 17     3     31    178     77     30     23     20     24    174
202005280630   99  4     4     27    185     72     39     23     18     21    214
202005280700   95  4     2     33     86     74     38     48     22     20    247
202005280730   90  4     2     34     87     50     64     38     27     13    192
202005280800   92  4     3     29    111     54     77     52     33     13    153
202005280830   87  4     2     26     84     54     67     55     48     18    127
202005280900   99 17     2     29    162     94     84     58     49     17    113
202005280930   91 17     2     18    117     59     61     88     57     19     98
202005281000   90 13     2     37     93     52     97     64     48     16     96
202005281030   97 17     2     34    117    108    103     69     54     19     85
202005281100   97 17     2     25    159     90     70     79     51     23     83
202005281130   86 17     2     14     87     67     79     58     53     26     74
202005281200   90 17     2     18    109     47     72    104     57     31     63
202005281230   89 11     2     22     97     50     78    105     55     21     71
202005281300   94 17     1     29    135     90     43     81     74     28     68
202005281330   86 17     2     18     81     81     72     52     59     36     67
202005281400   86  9     1     16     53     78     71     58     79     39     66
202005281430   94 17     3     24    111     95     66     63     78     50     59
202005281500   92 17     3     13    126    104     70     54     59     38     66
202005281530   78  4     1     27     44     51     61     59     46     36     62
202005281600   81 17     1     21     93     70     39     37     39     39     68
202005281630   85 15     1     19     58    128     66     37     34     46     59
202005281700   88 15     3     20     95    132     84     39     24     26     59
202005281730   97 17     3     24    151    111     99     69     32     27     68
202005281800   92 15     3     19     98    152     58     81     32     25     66
202005281830   95 15     2     13    140    146     94     44     34     21     67
202005281900   82 15     3     11     60     90     70     69     32     18     66
202005281930   79 15     2     13     81     90     61     43     22     16     60
202005282000   86 15     2     17     68    139    101     49     22     11     55
202005282030   83 17     2     16    134    100     56     23     25     15     53
202005282100   93 15     2     22    114    137    135     38     18     13     57
202005282130   75 15     2     13     45    104     65     34     22     14     55
202005282200   91 15     3     20    153    154     66     27     17     15     66
202005282230   81 15     2     16     72    118     64     34     20     18     62
202005282300   86 15     3     21     51    116    110     54     18     15     64
202005282330   86 15     3     18     77    127     81     34     24     16     69
202005290000   88 15     3     12     95    135     63     50     27     20     75
202005290030   85 15     2     19     53    102     81     65     36     19     69
202005290100   91 15     2     29     83    205     60     22     32     20     63
202005290130   92 15     1     15     98    131     93     69     44     19     57
202005290200   83 15     2     14     86     96     49     60     29     27     65
202005290230   91 15     3     18     53    128    116     68     30     32     65
202005290300   85 15     2     19     57    124     97     41     28     29     55
202005290330   86 13     4     26     39    112    124     58     21     24     54
202005290400   94 15     1     36    111    187     61     46     26     28     51
202005290430   86 13     3     47     83     83    104     40     20     30     54
202005290500   94 15     1     29     83    176    111     55     23     22     54
202005290530   97 15     3     47     66    213    108     53     23     19     52
202005290600   91 15     3     41     47    161    132     39     26     22     48
202005290630   90 15     3     30     79    139    103     47     25     26     51
202005290700   85 15     3     42     75    126     85     34     20     18     47
202005290730   87 13     2     35     68    119    128     42     19     16     43
202005290800   84 15     2     44     55    116    103     51     15     15     40
202005290830   78 15     3     25     40     97     92     43     24     17     39
202005290900   86 15     2     44     63    111     99     68     25     12     38
202005290930   83 15     2     45     78    141     48     37     24     17     42
202005291000   83 15     3     50     29    105     97     58     32     14     45
202005291030   96 15     2     38     75    145    118     76     54     23     46
202005291100   92 15     3     51     56    139    130     53     35     23     43
202005291130   97 15     3     55     88    178    108     49     31     27     50
202005291200   97 15     2     31     37    203    138     59     37     33     48
202005291230   91 15     3     50     59    159     90     40     39     32     48
202005291300   88 13     2     37     66     87    130     62     20     26     49
202005291330   97 15     5     57     89    182    107     37     30     30     52
202005291400   93 13     3     90     79     86    122     51     34     28     53
202005291430   84 15     4     61     80     95     64     31     22     35     49
202005291500   88 15     3     37     61    172     79     43     23     31     41
202005291530   88 15     2     66     99    103     91     30     23     26     45
202005291600   88 13     2     46     77     99    116     45     21     39     42
202005291630   99 15     5     98    108    152    111     39     24     40     41
202005291700  101 15     3     69    146    210     79     44     23     28     41
202005291730  102 15     4     78    167    223     50     35     16     32     46
202005291800   91 15     2     40     92    162     83     48     23     25     42
202005291830  101 13     5     92    125    130    147     44     24     25     41
202005291900  102 17     3     83    202    123    121     28     26     26     42
202005291930  105 15     3     70    159    209    129     41     19     23     41
202005292000  105 15     2     36    153    214    143     54     16     19     41
202005292030   99 17     3     86    159    114    112     39     21     19     43
202005292100  103 15     3     46    149    229    103     36     20     21     50
202005292130  104 17     4     58    230    136    125     32     11     17     57
202005292200   98 17     3     53    142    133    116     42     17     19     66
202005292230  100 15     3     54    141    205     94     32     16     18     55
202005292300  107 15     3     70    186    272     55     31     18     14     58
202005292330  108 17     4     85    263    129    109     44     16     21     52
202005300000   99 17     2     56    195    124     85     61     17     11     56
202005300030  104 17     4     48    214    165    107     55     15     12     53
202005300100  114 17     8     42    322    224    100     34     13     12     46
202005300130  108 17     3     44    323    102    126     55     13     14     44
202005300200   91 17     3     15    163    136     83     34     18     18     43
202005300230   98 17     5     77    142    121    137     42     19     18     42
202005300300  110 15     4     64    197    252    112     41     20     19     41
202005300330  118 17     5     66    322    219    104     68     21     22     35
202005300400  102 17     4     41    235    169     80     44     17     21     39
202005300430  106 17     4     53    232    160    113     57     16     21     40
202005300500  110 17     5     46    236    225    115     42     17     21     44
202005300530  103 15     4     37    151    258     88     50     11     17     46
202005300600  105 17     5     66    213    202     74     54     12     11     50
202005300630  111 17     3     21    289    193    133     45     14     13     52
202005300700  109 17     4     49    238    212     98     57     10     12     55
202005300730  115 15     4     43    235    297    138     33     12     12     51
202005300800  127 17     7     38    420    299    116     50     12     11     42
202005300830  108 15     3     35    188    291     97     44     14     12     41
202005300900  115 15     4     25    284    316     81     40     15     12     40
202005300930  103 17     4     24    216    192    101     53     14     16     42
202005301000  112 17     4     21    268    232    140     38     14     15     45
202005301030  110 15     4     20    234    250    103     60     18     13     50
202005301100  108 15     5     28    172    265    112     45     16     15     57
202005301130  120 15     6     30    186    369    142     61     20     15     58
202005301200  115 15     4     14    270    296     97     36     19     16     59
202005301230  118 15     5     20    246    291    144     61     26     14     63
202005301300  124 15     4     16    269    308    180     62     14     13     83
202005301330  109 15     3     16     39    293    186     73     25     15     84
202005301400  129 15     3     19    182    508    163     57     21     17     63
202005301430  108 15     7     23    114    317    133     42     17     13     62
202005301500  111 15     5     24    205    229    153     54     22     20     56
202005301530  121 15     5     23    155    431    168     31     19     16     64
202005301600  118 15     3     17    222    282    167     71     18     18     60
202005301630  141 15     5     35    203    582    238     82     18     18     55
202005301700  121 15     4     24    232    348    155     70     18     13     48
202005301730  132 15     6     24    226    463    243     50     13     13     47
202005301800  126 15     3     20    151    367    329     43     16     13     50
202005301830  135 15     4     23    253    464    237     64     21     16     44
202005301900  108 13     5     16    160    164    252     49     14     15     48
202005301930  145 15     4     31    273    645    212     63     14     13     51
202005302000  111 13     4     14    141    211    243     53     13     16     64
202005302030  124 15     3     15    133    344    298     58     14     12     73
202005302100  130 15     4     34    107    399    324     67     19     14     84
202005302130  131 15     4     20     81    378    331     96     20     16    112
202005302200  136 13     4     15     78    376    400    121     18     16    121
202005302230  142 13     4     29     94    378    442    110     16     18    158
202005302300  145 15     5     21    117    460    385     95     17     19    178
202005302330  148 15     5     21     78    488    419    128     16     16    194
202005310000  137 13     3     15    122    276    333    160     19     14    218
202005310030  142 13     4     20     49    368    465    117     32     19    177
202005310100  131 13     6     26     78    256    354    116     23     22    195
202005310130  127 15     3     16     44    323    231    110     22     19    230
202005310200  146 15     3     15    105    382    347    159     28     14    273
202005310230  135  4     3     21     34    280    276    104     16     12    381
202005310300  154 13     4     22     75    296    463    151     21     11    426
202005310330  153  4     4     17     68    275    293    106     20     24    643
202005310400  159  4     4     20     75    274    390    112     21     25    651
202005310430  167  4     3     18     57    358    342    124     20     47    758
202005310500  162  4     6     25     73    349    331    148     25     33    647
202005310530  158  4     2     32     35    305    367    148     22     30    608
202005310600  139  4     2     18     55    254    270     83     20     22    470
202005310630  143  4     4     16     36    337    280    141     17     14    426
202005310700  129  4     3     17     37    174    274    128     17     11    375
202005310730  138  4     4     43     40    294    243    204     25      9    324
202005310800  137 13     2     23     29    326    335    110     27     10    307
202005310830  145 13     3     25     31    341    373    198     42     11    291
202005310900  136 13     2     19     31    168    396    233     43      9    268
202005310930  133 13     3     35     13    260    317    178     38     10    252
202005311000  128 13     2     41     36    203    287    194     45      9    214
202005311030  120 15     3     25     16    250    172    137     55     10    244
202005311100  134 13     2     32     24    217    425    158     59      8    201
202005311130  138 13     2     36     41    259    422    152     49     11    225
202005311200  133 13     2     33     15    244    296    254     48      9    212
202005311230  135 13     3     15     34    239    433    164     58     11    197
202005311300  129 13     3     35     18    248    301    150     70     10    215
202005311330  124 13     3     33     29    108    278    221     65     11    226
202005311400  121 13     2     23     30    156    264    153     72     13    204
202005311430  126 13     2     42     21    175    387    146     51     12    156
202005311500  130 13     3     38     32    267    345    163     58     12    141
202005311530  125 13     4     36     26    198    336    156     77     14    142
202005311600  128 13     3     54     30    123    352    238     84     14    144
202005311630  119 13     3     22     18    138    295    191     64     19    137
202005311700  114 13     2     22     22     98    273    158     67     26    138
202005311730  123 13     2     34     21    150    248    202     95     26    173
202005311800  133 13     3     58     30    174    338    226     75     22    187
202005311830  124 13     4     38     32    223    265    129     70     23    189
202005311900  119 13     3     23     12    154    225    198     48     24    193
202005311930  114 13     3     44     23    117    211    136     45     23    207
202005312000  118 13     2     18     13     86    322    151     55     21    200
202005312030  117  4     3     62     30    119    195    168     64     20    204
202005312100  114  4     3     50     28    126    161    119     56     18    239
202005312130  117 13     2     28     21     85    275    148     56     20    220
202005312200  125 13     3     40     27    138    283    148     64     19    254
202005312230  126 13     4     47     30     85    342    160     50     26    245
202005312300  135 13     3     65     37     82    362    209     81     22    275
202005312330  125  4     2     26     19     77    223    230     59     22    310
