attachment_version,description,status,platform,moored,timestamp,year,month,day,hour,minute,second,latitude,longitude,gps_altitude,vector_averaged_wind_direction,vector_averaged_wind_speed,minimum_wind_speed_over_averaging_period,maximum_wind_speed_over_averaging_period,wind_speed_at_10m,air_temperature,water_temperature,relative_humidity,wind_chill,heat_index,dew_frost_point,barometric_pressure,altimeter_setting,sea_level_pressure,pressure_altitude,density_altitude,wxt520_internal_temperature,rain_accumulation,three_hour_rain_accumulation,six_hour_rain_accumulation,twenty_four_hour_rain_accumulation,rain_duration,rain_intensity,rain_peak_intensity,hail_accumulation,hail_duration,hail_intensity,firmware_version,reporting_interval,cf2_epoch,system_voltage_measured_at_cf2,gps_epoch,gps_latitude,gps_longitude,gps_fix_quality_indicator,number_of_satellites_used_for_gps,pitch,roll,pitch_maximum,roll_maximum,compass_relative_magnitude,average_compass_heading,sbd_timestamp,sbd_latitude,sbd_longitude
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594244473,2020,07,08,21,41,13,32.93774,-117.41701,-1.7,221.28,7.52,4.86,11.66,9.17,19.00,,76.10,,,14.71,29.89,29.89,1012.22,28.90,736.03,20.00,0.0677,,,,5290.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594244252,15.26,1562621359,32.93774,-117.41701,2,11,0.44,0.09,5.4,4.5,3797,199.2,1594244473,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594245272,2020,07,08,21,54,32,32.93272,-117.41699,-1.2,220.45,7.41,3.69,11.28,9.03,19.00,,76.30,,,14.75,29.88,29.88,1011.88,38.15,748.04,20.10,0.0677,,,,5320.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594245038,15.26,1562622145,32.93272,-117.41699,2,11,0.51,0.07,7.2,4.8,4031,199.8,1594245272,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594246051,2020,07,08,22,07,31,32.92816,-117.41706,3.2,223.16,7.43,4.67,11.47,9.05,19.10,,75.60,,,14.71,29.88,29.88,1011.88,38.15,759.03,20.20,0.0677,,,,5340.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594245824,15.26,1562622932,32.92816,-117.41706,2,10,0.41,0.17,4.2,4.5,4310,203.2,1594246051,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594246834,2020,07,08,22,20,34,32.92423,-117.41698,3.3,225.88,7.46,4.47,11.28,9.10,19.20,,76.00,,,14.88,29.88,29.88,1011.88,38.15,773.13,20.20,0.0685,,,,5350.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594246611,15.26,1562623718,32.92423,-117.41698,2,11,0.57,0.13,3.6,3.9,4575,212.6,1594246834,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594247622,2020,07,08,22,33,42,32.92062,-117.41698,3.0,223.34,7.64,3.69,11.08,9.31,19.20,,75.90,,,14.86,29.88,29.88,1011.88,38.15,772.85,20.30,0.0689,,,,5380.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594247397,15.26,1562624504,32.92062,-117.41698,2,11,0.63,0.13,3.9,3.5,4339,213.7,1594247622,32.92365,-117.44557
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594248402,2020,07,08,22,46,42,32.91689,-117.41703,2.0,214.86,8.05,4.67,12.64,9.81,19.30,,77.40,,,15.26,29.88,29.88,1011.88,38.15,790.11,20.30,0.0693,,,,5400.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594248183,15.26,1562625290,32.91689,-117.41703,2,11,0.70,0.12,4.0,4.4,4404,216.8,1594248402,32.90687,-117.33022
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594249193,2020,07,08,22,59,53,32.91331,-117.41693,1.2,192.59,7.10,3.69,11.47,8.65,19.10,,77.40,,,15.07,29.88,29.88,1011.88,38.15,764.12,20.10,0.0693,,,,5400.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594248969,15.26,1562626076,32.91331,-117.41693,2,10,0.47,0.16,5.2,5.9,3900,128.1,1594249193,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594249979,2020,07,08,23,12,59,32.91208,-117.41299,1.7,203.41,7.15,4.08,10.50,8.72,19.20,,79.10,,,15.51,29.87,29.87,1011.54,47.41,793.40,20.20,0.0693,,,,5400.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594249756,15.26,1562626861,32.91208,-117.41299,2,9,1.47,0.17,6.3,4.6,6764,330.7,1594249979,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594250765,2020,07,08,23,26,05,32.91544,-117.41196,3.2,217.86,6.73,3.50,9.91,8.20,19.00,,76.90,,,14.87,29.87,29.87,1011.54,47.41,761.17,20.10,0.0693,,,,5400.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594250540,15.26,1562627647,32.91544,-117.41196,2,10,1.61,0.17,6.0,4.4,6812,317.3,1594250765,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594251551,2020,07,08,23,39,11,32.91944,-117.41196,1.6,217.27,7.21,3.50,11.86,8.79,19.00,,76.60,,,14.81,29.87,29.87,1011.54,47.41,760.33,20.10,0.0693,,,,5410.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594251326,15.26,1562628433,32.91944,-117.41196,2,10,1.70,0.19,7.5,5.0,6871,320.2,1594251551,32.96299,-117.40758
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594252338,2020,07,08,23,52,18,32.92346,-117.41196,1.8,212.76,6.49,2.72,10.50,7.92,18.80,,76.40,,,14.58,29.87,29.87,1011.54,47.41,733.83,19.90,0.0693,,,,5410.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594252112,15.26,1562629219,32.92346,-117.41196,2,12,1.53,0.23,6.0,4.6,6864,319.9,1594252338,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594253123,2020,07,09,00,05,23,32.92728,-117.41196,3.5,211.40,6.82,3.50,11.08,8.32,18.90,,78.60,,,15.12,29.87,29.87,1011.54,47.41,752.94,19.90,0.0705,,,,5420.00,0.0748,0.5630,0.00,0.00,0.00,2.04,10,1594252898,15.26,1562630005,32.92728,-117.41196,2,12,1.71,0.18,6.3,5.2,6781,321.8,1594253123,32.98485,-117.34988
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594253906,2020,07,09,00,18,26,32.93125,-117.41198,1.7,206.86,6.38,2.53,10.50,7.77,18.90,,78.10,,,15.02,29.87,29.87,1011.54,47.41,751.55,19.90,0.0705,,,,5420.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594253684,15.26,1562630791,32.93125,-117.41198,2,12,1.58,0.16,6.3,4.1,6767,318.7,1594253906,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594254751,2020,07,09,00,32,31,32.93556,-117.41201,1.5,205.63,6.05,1.94,9.33,7.37,18.80,,76.90,,,14.68,29.87,29.87,1011.54,47.41,735.22,19.80,0.0705,,,,5420.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594254470,15.26,1562631578,32.93556,-117.41201,2,11,1.57,0.17,5.9,4.0,6777,318.9,1594254751,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594255534,2020,07,09,00,45,34,32.93980,-117.41206,0.8,204.13,5.99,2.92,9.33,7.30,18.90,,76.90,,,14.78,29.87,29.87,1011.54,47.41,748.19,19.90,0.0705,,,,5430.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594255257,15.26,1562632424,32.93980,-117.41206,2,12,1.53,0.21,5.7,4.7,6827,321.8,1594255534,32.94802,-116.81383
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594256388,2020,07,09,00,59,48,32.94371,-117.41198,-1.2,201.01,5.73,2.53,8.94,6.99,19.00,,76.80,,,14.85,29.87,29.87,1011.54,47.41,760.89,19.90,0.0705,,,,5430.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594256103,15.26,1562633210,32.94371,-117.41198,2,10,1.49,0.19,5.9,5.2,6763,322.4,1594256388,33.01164,-119.22939
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594257168,2020,07,09,01,12,48,32.94772,-117.41206,-1.6,195.17,5.66,2.33,9.72,6.90,18.70,,76.10,,,14.42,29.87,29.87,1011.54,47.41,720.03,19.60,0.0705,,,,5430.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594256890,15.26,1562634057,32.94772,-117.41206,2,10,1.37,0.15,5.3,4.3,6835,325.1,1594257168,32.96299,-117.40758
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594258023,2020,07,09,01,27,03,32.95166,-117.41199,-2.3,209.08,5.93,2.92,9.53,7.23,18.90,,77.10,,,14.82,29.87,29.87,1011.54,47.41,748.75,19.50,0.0705,,,,5440.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594257737,15.26,1562634844,32.95166,-117.41199,2,11,1.44,0.17,6.1,5.0,5989,313.4,1594258023,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594258868,2020,07,09,01,41,08,32.95377,-117.41413,0.4,213.88,6.84,2.53,11.28,8.34,18.80,,77.50,,,14.80,29.86,29.86,1011.20,56.66,748.33,19.30,0.0705,,,,5450.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594258523,15.26,1562635691,32.95377,-117.41413,2,9,1.22,0.14,4.7,4.2,4369,271.2,1594258868,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594259654,2020,07,09,01,54,14,32.95179,-117.41707,-1.7,226.05,6.24,2.14,10.30,7.61,18.60,,77.20,,,14.55,29.86,29.86,1011.20,56.66,721.54,19.20,0.0709,,,,5460.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594259370,15.26,1562636537,32.95179,-117.41707,2,10,0.66,0.21,5.1,4.5,4087,212.3,1594259654,32.95394,-117.44557
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594260442,2020,07,09,02,07,22,32.94737,-117.41704,-1.2,206.69,6.34,1.94,10.69,7.73,18.60,,77.20,,,14.55,29.87,29.87,1011.54,47.41,710.09,19.10,0.0709,,,,5480.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594260216,15.26,1562637323,32.94737,-117.41704,2,10,0.68,0.20,5.0,4.4,4076,208.3,1594260442,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594261230,2020,07,09,02,20,30,32.94279,-117.41716,-2.0,223.97,4.63,0.58,9.91,5.64,18.50,,78.90,,,14.79,29.86,29.86,1011.20,56.66,713.20,18.90,0.0709,,,,5480.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594261002,15.26,1562638110,32.94279,-117.41716,2,11,0.61,0.11,5.2,4.6,4654,207.2,1594261230,32.90687,-117.33022
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594262008,2020,07,09,02,33,28,32.93862,-117.41719,-1.0,207.04,5.00,0.97,9.53,6.09,18.40,,77.40,,,14.39,29.86,29.86,1011.20,56.66,696.13,18.90,0.0713,,,,5490.00,0.0197,0.5630,0.00,0.00,0.00,2.04,10,1594261789,15.26,1562638897,32.93862,-117.41719,2,10,0.64,0.16,4.6,4.8,4286,205.7,1594262008,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594262792,2020,07,09,02,46,32,32.93464,-117.41716,-3.2,221.90,5.13,0.97,9.33,6.26,18.30,,77.30,,,14.27,29.87,29.87,1011.54,47.41,671.43,18.70,0.0720,,,,5520.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594262576,15.26,1562639683,32.93464,-117.41716,2,12,0.62,0.17,4.8,4.1,4744,205.4,1594262792,32.91587,-117.29221
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594263589,2020,07,09,02,59,49,32.93063,-117.41704,-2.2,217.18,5.11,0.97,9.33,6.23,18.20,,77.80,,,14.28,29.86,29.86,1011.20,56.66,671.26,18.60,0.0720,,,,5520.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594263362,15.26,1562640469,32.93063,-117.41704,2,12,0.78,0.10,6.2,4.0,4367,207.2,1594263589,32.92429,-117.34988
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594264365,2020,07,09,03,12,45,32.92654,-117.41711,-2.3,205.04,5.40,2.14,9.14,6.59,18.20,,79.50,,,14.61,29.86,29.86,1011.20,56.66,675.81,18.50,0.0720,,,,5520.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594264148,15.26,1562641255,32.92654,-117.41711,2,10,0.69,0.16,4.3,4.6,4445,205.3,1594264365,32.89722,-117.46381
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594265159,2020,07,09,03,25,59,32.92246,-117.41714,-1.4,206.03,5.38,2.14,9.53,6.56,18.20,,77.30,,,14.18,29.86,29.86,1011.20,56.66,669.92,18.50,0.0720,,,,5520.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594264935,15.26,1562642041,32.92246,-117.41714,2,11,0.62,0.14,5.0,3.7,3897,197.8,1594265159,32.87595,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594265939,2020,07,09,03,38,59,32.91855,-117.41712,2.9,223.99,4.04,0.19,8.16,4.93,18.10,,78.50,,,14.32,29.86,29.86,1011.20,56.66,660.14,18.30,0.0720,,,,5520.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594265721,15.26,1562642827,32.91855,-117.41712,2,11,0.52,0.11,5.9,4.2,3660,193.0,1594265939,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594266733,2020,07,09,03,52,13,32.91443,-117.41712,2.3,189.83,4.24,0.19,10.11,5.17,18.10,,78.10,,,14.24,29.86,29.86,1011.20,56.66,659.08,18.30,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594266506,15.26,1562643613,32.91443,-117.41712,2,11,0.61,0.12,4.8,4.2,4835,171.0,1594266733,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594267570,2020,07,09,04,06,10,32.91203,-117.41535,4.6,139.36,3.11,0.19,5.83,3.79,18.00,,79.10,,,14.34,29.86,29.86,1011.20,56.66,648.74,18.20,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594267291,15.26,1562644399,32.91203,-117.41535,2,11,0.61,0.10,4.1,6.3,3807,33.4,1594267570,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594268358,2020,07,09,04,19,18,32.91300,-117.41211,4.2,213.97,2.92,0.19,6.03,3.56,18.00,,78.50,,,14.22,29.87,29.87,1011.54,47.41,635.69,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594268078,15.26,1562645241,32.91300,-117.41211,2,9,1.24,0.11,4.8,4.2,6654,339.3,1594268358,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594269145,2020,07,09,04,32,25,32.91642,-117.41206,5.6,207.63,2.64,0.00,6.03,3.22,18.10,,78.90,,,14.40,29.88,29.88,1011.88,38.15,638.29,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594268920,15.26,1562646028,32.91642,-117.41206,2,12,1.19,0.12,4.0,4.1,6715,338.8,1594269145,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594269941,2020,07,09,04,45,41,32.91975,-117.41208,5.3,204.67,2.76,0.39,5.25,3.37,18.10,,78.90,,,14.40,29.88,29.88,1011.88,38.15,638.29,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594269707,15.26,1562646814,32.91975,-117.41208,2,12,1.17,0.12,4.1,4.3,6642,340.2,1594269941,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594270719,2020,07,09,04,58,39,32.92306,-117.41208,6.6,257.77,2.20,0.19,6.22,2.68,18.00,,79.20,,,14.36,29.88,29.88,1011.88,38.15,626.09,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594270493,15.26,1562647601,32.92306,-117.41208,2,9,1.16,0.11,3.9,4.7,6546,341.6,1594270719,32.94620,-118.21092
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594271513,2020,07,09,05,11,53,32.92623,-117.41208,6.2,254.01,3.11,0.39,6.22,3.79,18.20,,79.20,,,14.55,29.89,29.89,1012.22,28.90,640.64,18.20,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594271280,15.26,1562648388,32.92623,-117.41208,2,10,1.17,0.13,3.5,3.8,6555,341.2,1594271513,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594272293,2020,07,09,05,24,53,32.92964,-117.41209,5.9,250.44,2.02,0.00,5.83,2.46,18.10,,78.40,,,14.30,29.89,29.89,1012.22,28.90,625.51,18.20,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594272067,15.26,1562649174,32.92964,-117.41209,2,10,1.15,0.12,3.7,4.2,6748,342.6,1594272293,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594273077,2020,07,09,05,37,57,32.93302,-117.41211,6.4,183.82,2.33,0.39,4.67,2.84,18.10,,78.70,,,14.36,29.89,29.89,1012.22,28.90,626.31,18.20,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594272854,15.26,1562649961,32.93302,-117.41211,2,10,1.08,0.09,3.2,4.0,6566,344.1,1594273077,32.90625,-117.42586
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594273926,2020,07,09,05,52,06,32.93616,-117.41211,3.1,162.92,1.91,0.19,5.05,2.32,18.00,,77.90,,,14.10,29.89,29.89,1012.22,28.90,611.20,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594273641,15.26,1562650748,32.93616,-117.41211,2,9,1.07,0.11,3.6,4.5,6802,346.7,1594273926,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594274771,2020,07,09,06,06,11,32.93974,-117.41214,2.6,157.98,1.40,0.19,4.28,1.71,18.00,,77.90,,,14.10,29.89,29.89,1012.22,28.90,611.20,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594274428,15.26,1562651595,32.93974,-117.41214,2,9,1.06,0.11,3.9,3.8,6413,346.6,1594274771,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594275557,2020,07,09,06,19,17,32.94331,-117.41206,0.6,349.49,1.79,0.19,4.28,2.18,18.00,,77.90,,,14.10,29.89,29.89,1012.22,28.90,611.20,18.10,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594275274,15.26,1562652442,32.94331,-117.41206,2,10,1.03,0.09,3.5,4.4,6356,347.5,1594275557,32.96299,-117.40758
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594276347,2020,07,09,06,32,27,32.94662,-117.41209,0.7,40.20,1.69,0.00,4.86,2.06,18.10,,78.40,,,14.30,29.89,29.89,1012.22,28.90,625.51,18.20,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594276121,15.26,1562653228,32.94662,-117.41209,2,11,1.04,0.11,3.7,3.8,6556,347.6,1594276347,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594277134,2020,07,09,06,45,34,32.95017,-117.41203,1.8,107.34,1.79,0.19,4.67,2.18,18.20,,78.20,,,14.36,29.89,29.89,1012.22,28.90,637.97,18.30,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594276907,15.26,1562654015,32.95017,-117.41203,2,9,1.05,0.08,3.7,3.8,6378,345.9,1594277134,32.96299,-117.40758
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594277913,2020,07,09,06,58,33,32.95365,-117.41201,0.8,226.69,2.37,0.19,5.25,2.89,18.20,,78.10,,,14.34,29.89,29.89,1012.22,28.90,637.70,18.40,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594277694,15.26,1562654802,32.95365,-117.41201,2,9,1.21,0.11,5.7,2.9,6313,293.5,1594277913,32.96299,-117.40758
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594278766,2020,07,09,07,12,46,32.95383,-117.41654,0.7,154.36,2.22,0.19,6.61,2.70,18.10,,78.50,,,14.32,29.89,29.89,1012.22,28.90,625.78,18.40,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594278481,15.26,1562655589,32.95383,-117.41654,2,11,0.78,0.13,4.2,2.9,3472,169.3,1594278766,32.95779,-117.98184
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594279550,2020,07,09,07,25,50,32.95101,-117.41704,0.6,150.06,4.69,0.97,9.33,5.71,18.40,,78.70,,,14.65,29.89,29.89,1012.22,28.90,665.30,18.60,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594279268,15.26,1562656436,32.95101,-117.41704,2,11,0.65,0.11,4.4,3.8,3814,138.7,1594279550,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594280340,2020,07,09,07,39,00,32.94863,-117.41706,1.0,102.65,2.72,0.19,7.39,3.32,18.10,,78.80,,,14.38,29.89,29.89,1012.22,28.90,626.58,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594280115,15.26,1562657222,32.94863,-117.41706,2,11,0.71,0.13,3.9,3.6,3418,140.0,1594280340,32.96299,-117.40758
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594281135,2020,07,09,07,52,15,32.94631,-117.41709,2.2,161.24,2.92,0.19,6.61,3.56,18.20,,78.70,,,14.46,29.89,29.89,1012.22,28.90,639.30,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594280901,15.26,1562658007,32.94631,-117.41709,2,10,0.69,0.11,3.9,3.5,3504,150.8,1594281135,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594281910,2020,07,09,08,05,10,32.94380,-117.41704,0.0,155.37,3.09,0.39,6.80,3.77,18.20,,79.00,,,14.51,29.89,29.89,1012.22,28.90,640.11,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594281687,15.26,1562658794,32.94380,-117.41704,2,8,0.71,0.12,3.8,2.9,3630,142.1,1594281910,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594282695,2020,07,09,08,18,15,32.94163,-117.41711,0.7,108.54,2.59,0.00,7.78,3.15,18.20,,78.80,,,14.47,29.89,29.89,1012.22,28.90,639.57,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594282474,15.26,1562659580,32.94163,-117.41711,2,9,0.69,0.12,3.7,3.3,3672,140.1,1594282695,32.92952,-117.79044
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594283481,2020,07,09,08,31,21,32.93921,-117.41701,2.5,138.69,3.60,0.00,7.78,4.38,18.40,,78.50,,,14.61,29.89,29.89,1012.22,28.90,664.76,18.70,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594283259,15.26,1562660366,32.93921,-117.41701,2,9,0.62,0.13,3.9,3.8,3423,142.3,1594283481,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594284263,2020,07,09,08,44,23,32.93667,-117.41704,4.8,205.87,2.68,0.19,6.22,3.27,18.30,,79.30,,,14.67,29.89,29.89,1012.22,28.90,653.92,18.70,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594284046,15.26,1562661152,32.93667,-117.41704,2,11,0.62,0.14,4.8,3.3,3442,140.7,1594284263,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594285056,2020,07,09,08,57,36,32.93412,-117.41707,3.0,144.03,5.62,0.97,9.91,6.85,18.30,,80.00,,,14.81,29.89,29.89,1012.22,28.90,655.80,18.60,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594284831,15.26,1562661939,32.93412,-117.41707,2,11,0.62,0.13,5.0,3.3,3461,135.1,1594285056,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594285843,2020,07,09,09,10,43,32.93151,-117.41706,2.9,153.55,3.09,0.19,7.39,3.77,18.00,,79.30,,,14.38,29.89,29.89,1012.22,28.90,614.90,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594285618,15.26,1562662725,32.93151,-117.41706,2,10,0.67,0.11,4.2,3.5,3453,135.5,1594285843,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594286629,2020,07,09,09,23,49,32.92890,-117.41711,0.2,20.26,2.12,0.19,4.86,2.58,18.10,,79.50,,,14.51,29.89,29.89,1012.22,28.90,628.44,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594286404,15.26,1562663512,32.92890,-117.41711,2,10,0.65,0.12,4.1,3.2,3556,135.2,1594286629,32.94556,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594287416,2020,07,09,09,36,56,32.92639,-117.41696,-0.1,64.86,2.99,0.19,7.58,3.65,18.20,,80.10,,,14.73,29.88,29.88,1011.88,38.15,654.50,18.50,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594287191,15.26,1562664298,32.92639,-117.41696,2,8,0.68,0.13,3.8,3.3,3655,143.3,1594287416,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594288203,2020,07,09,09,50,03,32.92399,-117.41701,0.8,84.48,3.15,0.19,6.80,3.84,18.20,,80.00,,,14.71,29.88,29.88,1011.88,38.15,654.23,18.60,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594287977,15.26,1562665085,32.92399,-117.41701,2,8,0.76,0.12,3.6,4.0,3455,152.2,1594288203,32.91527,-117.38788
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1594288981,2020,07,09,10,03,01,32.92130,-117.41699,-4.4,133.33,2.16,0.19,6.03,2.63,18.20,,79.10,,,14.53,29.88,29.88,1011.88,38.15,651.82,18.60,0.0720,,,,5530.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1594288764,15.26,1562665870,32.92130,-117.41699,2,10,0.68,0.13,3.8,3.7,3477,149.4,1594288981,32.90625,-117.42586
