                                                ENERGY (CM^2)
     UTC      Hs  Tp                 BAND PERIOD LIMITS (SECS)
YYYYMMDDHHMM (CM) (SEC) 22+ 22-18  18-16  16-14  14-12  12-10   10-8    8-6    6-2
202007220000   96  7     0      4     21     37     25     16     31    221    218
202007220030   99  4     1      7     68     67     31     25     29    163    213
202007220100   89  4     1      3     33     33     29     21     23    157    187
202007220130   91  7     1      6     49     57     32     22     22    171    152
202007220200   87  4     1      4     32     34     30     26     20    159    163
202007220230   81  4     1      9     37     42     22     21     18    127    128
202007220300   87  7     1      6     50     55     34     27     25    136    132
202007220330   83  4     1      4     25     45     23     14     21    148    149
202007220400   81  4     1      5     45     31     33     28     27    103    133
202007220430   79  4     1      6     52     49     26     17     16     80    141
202007220500   78  4     1      3     22     17     25     22     20     80    187
202007220530   86  4     1      5     35     41     25     19     28     76    230
202007220600   95  4     1      5     36     88     33     24     23     99    245
202007220630   94  4     1      7     40     62     37     16     30     96    262
202007220700   95  4     1      4     45     91     23     22     27    106    242
202007220730   97  4     1      6     35     58     37     22     28    121    281
202007220800   92  4     1      4     23     68     26     14     23    106    264
202007220830   90  4     1      6     22     47     34     20     20    106    253
202007220900   88  4     1      5     22     74     20     14     21     74    254
202007220930   94  4     1      4     51     75     29     13     16     87    270
202007221000   90  4     1      4     37     76     36     14     19     70    248
202007221030   95  4     1      5     57     73     40     17     24    119    228
202007221100   97  4     2      5     75     56     39     18     18    123    253
202007221130   94  4     1      4     40     80     27     17     19    125    237
202007221200   96  4     1      3     35     82     36     18     16     96    291
202007221230   90  4     1      4     19     56     27     21     12    116    248
202007221300   94  4     1      4     23     54     32     24     20    125    273
202007221330   87  4     1      2     22     33     21     24     19    115    233
202007221400   87  4     1      3     17     34     24     27     15    114    235
202007221430   88  4     1      3     21     63     37     21     19     91    229
202007221500   94  4     1      4     20     98     40     29     18     95    241
202007221530   85  4     0      5     14     49     20     27     18     77    237
202007221600   87  4     1      5     15     63     29     21     21     82    232
202007221630   84  4     0      3     23     49     41     27     20     65    210
202007221700   82  4     1      3     17     36     31     22     18     86    209
202007221730   85  4     1      5     14     81     49     24     28     48    201
202007221800   81  4     0      3     16     33     25     22     15     82    210
202007221830   81  4     1      3     16     41     26     17     19     78    209
202007221900   91  4     1      4     17     87     39     32     31     85    223
202007221930   88  4     1      4     15     71     43     23     25     63    229
202007222000   90  4     1      3     21     69     44     29     30     64    240
202007222030   86  4     1      3     15     63     26     25     20     58    240
202007222100   86  4     1      4     15     74     21     27     21     46    238
202007222130   86  4     1      3     16     75     33     16     19     55    234
202007222200   91  4     1      5     31    118     37     18     16     54    222
202007222230   78  4     1      3     13     45     36     14     18     40    205
202007222300   75  4     0      4     12     57     23     25     21     30    175
202007222330   73  4     0      3      7     53     42     16     18     30    154
202007230000   73  4     1      2     12     55     27     19     14     32    160
202007230030   72  4     0      2      9     56     41     18     13     21    152
202007230100   68  4     0      3      8     52     33     16     13     21    135
202007230130   70  4     1      2     12     60     36     15     12     21    142
202007230200   64  4     0      2     11     32     21     22     14     20    126
202007230230   65  4     0      3     10     63     28     12     16     18    109
202007230300   64  4     0      2      9     50     40     24     22     18     93
202007230330   66  4     1      2      8     73     30     31     15     17     96
202007230400   60  4     0      2      4     46     27     20     15     19     92
202007230430   62  4     1      3     14     38     35     21     18     17     92
202007230500   65  4     0      4      5     66     34     20     22     24     91
202007230530   69  4     0      3     15     75     51     20     22     18     97
202007230600   65  4     1      3      9     67     25     25     21     20     98
202007230630   71  4     1      3      7     80     39     23     31     23    112
202007230700   68  4     0      5     12     61     39     28     26     19    104
202007230730   66  4     0      3      7     55     33     17     29     25    106
202007230800   65  4     1      4      7     55     37     23     19     23     97
202007230830   70  4     1      3      8     69     39     25     23     24    116
202007230900   67  4     1      5      8     64     25     15     17     21    125
202007230930   70  4     0      5      6     75     37     22     19     28    115
202007231000   72  4     1      6      8     63     39     32     23     25    127
202007231030   69  4     0      5      4     57     44     25     20     23    125
202007231100   68  4     1      4      6     56     32     33     17     19    126
202007231130   71  4     0      3     11     57     49     20     17     18    142
202007231200   68  4     0      3      4     51     28     38     15     17    129
202007231230   67  4     1      3      3     41     33     28     28     17    134
202007231300   72  4     1      4      7     60     43     17     22     17    155
202007231330   74  4     0      2      2     88     72     24     16     15    125
202007231400   69  4     0      3      6     36     25     32     22     18    154
202007231430   69  4     0      4      6     57     28     24     18     17    143
202007231500   73  4     0      3      9     58     28     28     23     15    162
202007231530   72  4     0      4      5     53     37     34     18     16    159
202007231600   67  4     0      5      5     39     28     33     18     12    142
202007231630   67  4     0      4      7     39     38     39     20     13    123
202007231700   67  4     0      4      8     57     38     29     23     12    112
202007231730   64  4     1      4      8     53     31     29     17     11    104
202007231800   63  4     0      4      6     50     32     31     16     10    100
202007231830   66  4     0      4      6     38     49     40     23     11    105
202007231900   64  4     0      4      4     62     35     24     17     11     94
202007231930   61  4     0      4      4     37     29     31     27     13     91
202007232000   57  4     0      4      8     28     28     25     20     13     76
202007232030   58  4     0      2      3     44     21     24     22     13     81
202007232100   64 15     0      3      4     79     28     31     18     15     76
202007232130   58  4     0      4      4     47     29     23     20     10     67
202007232200   60  4     1      5      7     44     36     22     19     11     70
202007232230   60  4     0      4      3     46     28     25     21     10     77
202007232300   58  4     0      5      6     38     30     29     19     10     65
202007232330   57  4     0      6      4     43     35     21     19      9     56
202007240000   57  4     0      4      5     36     25     30     20     11     64
202007240030   62 15     1      4      6     66     41     18     18     11     65
202007240100   62  4     1      8      6     58     43     26     19     10     64
202007240130   56  4     0      3      4     36     34     17     13     12     65
202007240200   61 15     0      3      3     69     41     26     16      9     62
202007240230   55  4     0      4      4     34     39     19     18      9     58
202007240300   56  4     0      4      4     51     36     19     15     10     56
202007240330   57  4     1      4      6     48     35     23     16      9     61
202007240400   53  4     0      2      4     30     24     18     21      9     62
202007240430   50  4     0      3      3     29     31     18     16      7     50
202007240500   50  4     0      4      5     28     25     21     18      9     49
202007240530   58 15     0      6      4     63     40     20     16      7     51
202007240600   55  4     0      4      6     46     39     16     17      9     49
202007240630   56  4     0      4      6     48     40     21     14     11     52
202007240700   58  4     0      4      6     50     48     19     18     11     53
202007240730   54  4     1      4      3     21     33     21     17     12     68
202007240800   52  4     0      3      4     32     29     17     20     10     58
202007240830   59  4     0      7      5     58     47     19     16     10     59
202007240900   55  4     0      4      5     27     39     23     25     11     60
202007240930   66  4     1      5      5     59     59     32     25     10     75
202007241000   57  4     0      4      5     30     34     25     31     15     60
202007241030   56  4     0      6      4     33     37     18     21     12     65
202007241100   58 13     0      5      4     35     60     15     19     14     60
202007241130   59  4     0      6      7     24     52     17     26     21     68
202007241200   55  4     1      4      4     17     35     24     25     20     60
202007241230   61  4     0      8      9     43     48     27     18     17     67
202007241300   63  4     0      5      6     33     68     22     20     20     74
202007241330   62  4     0      6      6     28     51     27     20     22     84
202007241400   63  4     1      5      5     32     57     28     23     19     84
202007241430   62  4     0      3      3     22     53     27     21     23     85
202007241500   62  4     0      5      8     25     53     19     20     25     86
202007241530   62  4     0      8     10     24     43     34     13     20     85
202007241600   62  4     1      6      7     23     61     24     18     19     82
202007241630   60  4     0      3      3     32     48     19     14     21     84
202007241700   63  4     1      7      6     35     41     42     19     16     85
202007241730   59  4     1      6      6     27     46     19     16     15     82
202007241800   62  4     0      5      7     44     60     26     11     18     71
202007241830   64  4     0      5      5     27     52     38     19     16     94
202007241900   59  4     0      4      5     24     39     22     17     22     86
202007241930   61  4     1      6     10     28     43     19     18     16     87
202007242000   61  4     0      4      9     19     48     32     23     17     78
202007242030   55  4     0      3      4     20     35     17     16     16     78
202007242100   57  4     1      4      7     23     33     22     13     18     81
202007242130   60  4     0      5      8     13     41     30     17     15     96
202007242200   55  4     1      2      5     19     24     27     11     19     79
202007242230   59  4     1      7     10     20     54     14     15     18     77
202007242300   54  4     0      3      6     12     44     17     13     17     65
202007242330   54  4     0      3      5      9     38     29     20     14     61
202007250000   52  4     0      4      8     18     28     24     14     13     60
202007250030   55  4     0      3      6     21     52     22     14     14     55
202007250100   54  4     1      2      5     18     54     17     14     14     57
202007250130   55 13     1      4      7     24     57     17     13     10     54
202007250200   51  4     1      5     13     14     27     25     17     11     53
202007250230   55  4     1      4      6     21     46     27     15     11     57
202007250300   52  4     0      4     11     14     46     20     11     10     53
202007250330   56 13     0      5      7     28     52     25     16     12     52
202007250400   53  4     1      5      5     19     38     18     20     14     59
202007250430   54  4     1      5      8     21     29     36     17     12     55
202007250500   57  4     1      3      9     22     47     24     17     17     60
202007250530   58  4     1      5     19     30     38     25     28     14     54
202007250600   53  4     1      3      8     14     42     23     12     17     57
202007250630   57  4     1      5      8     13     50     31     20     17     60
202007250700   53  4     0      4     12     13     28     19     19     18     61
202007250730   54  4     1      6      9     17     26     20     20     19     64
202007250800   53  4     0      5     10     15     40     19     19     15     54
202007250830   54  4     1      5     14     13     33     22     25     19     51
202007250900   53  4     0      4      7     12     36     21     28     22     46
202007250930   54  4     0      4      7     21     38     25     24     20     47
202007251000   53  4     1      3     12     19     29     18     25     19     50
202007251030   55  4     1      2     14     20     43     17     22     22     52
202007251100   56  4     0      2     12     29     42     18     20     24     48
202007251130   56  4     1      3     13     15     36     20     25     34     53
202007251200   59  4     1      4     15     20     48     25     13     37     58
202007251230   59  4     1      4     20     19     38     26     29     23     65
202007251300   59  4     1      3     10     17     43     23     26     40     56
202007251330   60  4     0      4     15     13     37     25     24     37     68
202007251400   62  4     0      4     17     27     49     21     17     36     67
202007251430   59  4     0      6     10     17     35     18     20     42     71
202007251500   62  4     1      3     10     15     39     20     22     51     82
202007251530   63  4     0      5     11     25     27     22     29     50     81
202007251600   60  4     0      2     11     22     24     23     27     43     75
202007251630   60  4     1      4     10     21     27     18     24     54     72
202007251700   61  4     0      5     11     21     45     21     22     38     69
202007251730   60  4     0      3     17     11     28     25     20     42     75
202007251800   63  4     1      5     19     26     38     21     23     40     80
202007251830   62  4     0      4     12     15     22     22     26     51     92
202007251900   64  4     1      5      9     31     36     22     21     48     84
202007251930   64  4     0      4     11     28     33     20     22     53     82
202007252000   72  4     0      5     15     30     50     22     30     83     92
202007252030   67  4     0      3     11     34     24     27     22     68     92
202007252100   67  4     0      3     13     31     36     28     23     61     84
202007252130   61  4     1      5     10     26     29     18     23     43     73
202007252200   59  4     1      3      7     25     28     18     20     43     70
202007252230   61  4     1      5     14     47     33     16     24     31     55
202007252300   57  4     1      7      8     20     16     19     32     32     62
202007252330   66  4     1      7     16     54     40     14     26     42     67
202007260000   58  4     0      3     14     28     39     17     17     24     66
202007260030   61  4     1      3     13     40     43     17     22     27     63
202007260100   65  4     1      4     14     51     29     16     18     48     73
202007260130   62  4     1      4      4     36     45     14     20     41     71
202007260200   61  4     1      7     12     32     36     17     19     35     67
202007260230   59  4     1      6     10     36     18     17     22     25     76
202007260300   62  4     1      3      8     42     37     13     29     23     79
202007260330   59  4     1      5     11     24     34     18     26     28     64
202007260400   59  4     1      7     11     36     39     21     15     22     64
202007260430   60  4     1      4     13     48     28     16     17     21     74
202007260500   56  4     1      3      5     36     25     19     18     27     62
202007260530   58  4     1      6     12     38     32     20     18     23     63
202007260600   61  4     1      4     11     62     18     21     18     31     66
202007260630   58  4     1      6     13     31     21     21     18     31     69
202007260700   62  4     1      4      7     54     33     17     20     30     72
202007260730   63  4     1      6     12     48     27     18     20     39     76
202007260800   60  4     1      5      9     36     34     12     17     40     69
202007260830   63  4     1      7     15     60     34     20     16     26     71
202007260900   61  4     1      4      8     34     39     19     23     29     72
202007260930   59  4     1      6     10     26     37     18     14     24     84
202007261000   60  4     1      9     21     29     34     15     14     24     79
202007261030   63  4     1      7     14     52     22     16     27     27     79
202007261100   62  4     1      6      9     52     37     15     20     25     76
202007261130   64  4     1      8     15     58     34     11     26     24     77
202007261200   61  4     1      4      8     54     34     19     14     22     74
202007261230   64  4     1      7     14     37     38     27     23     31     78
202007261300   60  4     1      6      8     36     36     17     23     26     68
202007261330   68  4     0      4     14     60     59     15     15     31     84
202007261400   65  4     1      5     13     46     47     22     21     26     80
202007261430   67  4     1      7     10     67     43     21     24     29     79
202007261500   66  4     1      4     12     53     50     20     21     29     79
202007261530   64  4     1      4      7     47     40     22     23     35     78
202007261600   65  4     1      3      9     41     60     18     13     34     80
202007261630   67  4     1      6     19     39     56     21     14     37     79
202007261700   66  4     1      9     12     36     52     23     15     39     86
202007261730   69  4     1      7     16     47     50     23     18     38     94
202007261800   66  4     1      4      9     30     69     17     18     34     87
202007261830   67  4     1      5     19     40     40     28     17     29     99
202007261900   69  4     1      4     22     44     59     27     15     26     97
202007261930   72  4     1      8     20     37     52     24     17     36    118
202007262000   72  4     1      5     16     37     50     23     27     34    123
202007262030   77  4     1      4     12     42     79     19     19     41    144
202007262100   72  4     1      3     20     27     53     35     24     30    124
202007262130   79  4     1      6     42     58     79     18     22     27    129
202007262200   74  4     1      7     16     24     47     33     28     31    146
202007262230   74  4     1      5     15     52     72     20     20     30    116
202007262300   73  4     1      4     17     36     54     20     22     29    140
202007262330   73  4     1      6     29     33     53     23     15     26    140
202007270000   70  4     1      5     18     33     43     36     18     22    125
202007270030   71  4     1      3     15     43     53     35     19     19    123
202007270100   70  4     1      6     26     27     52     30     16     20    122
202007270130   72  4     1      3     19     37     47     24     16     27    142
202007270200   74  4     1      4     28     28     74     22     22     20    139
202007270230   74  4     1      3     23     27     55     19     27     24    157
202007270300   68  4     1      4     16     21     34     19     19     25    147
202007270330   73  4     1      4     15     29     38     30     26     23    165
202007270400   73  4     0      4     12     23     37     21     25     26    183
202007270430   78  4     0      4     12     32     34     21     22     28    223
202007270500   82  4     1      4     10     42     57     19     29     30    227
202007270530   89  4     1      5     35     26     58     28     22     29    284
202007270600   85  4     0      2     26     30     49     20     26     22    273
202007270630   85  4     1      3     21     38     47     25     28     27    262
202007270700   82  4     1      5     19     25     37     22     21     30    262
202007270730   82  4     1      3     21     29     38     18     20     27    266
202007270800   84  4     1      2     33     25     49     21     21     27    255
202007270830   77  4     1      3     10     20     39     21     23     32    223
202007270900   81  4     1      5     23     42     33     27     29     27    227
202007270930   85  4     1      3     31     43     68     25     31     23    229
202007271000   74  4     1      3     15     29     49     23     30     19    178
202007271030   72  4     0      2      6     24     48     23     28     19    174
202007271100   74  4     1      4     32     29     42     20     26     21    171
202007271130   78  4     1      4      6     32     44     24     35     24    211
202007271200   77  4     1      4     24     28     52     15     35     28    178
202007271230   81  4     0      4     10     33     64     20     31     25    219
202007271300   82  4     1      4     18     42     64     28     40     35    190
202007271330   86  4     0      3     10     40     65     24     36     37    247
202007271400   92  4     1      4     11     48     51     30     42     41    299
202007271430   88  4     0      2     13     40     56     19     27     49    274
202007271500   91  4     0      4     16     38     67     30     33     50    279
202007271530   93  4     0      5     14     32     42     24     28     51    340
202007271600   91  4     1      3     21     34     47     25     30     48    315
202007271630  101  4     1      4     20     99     47     15     26     47    373
202007271700   91  4     1      3     13     53     38     26     32     45    308
202007271730   91  4     0      6      7     39     54     25     34     32    323
202007271800   82  4     0      4     11     41     45     19     25     32    245
202007271830   89  4     0      4     11     49     49     24     31     24    299
202007271900   88  4     0      5     13     38     63     28     33     34    274
202007271930   88  4     0      4     16     53     56     17     23     29    287
202007272000   90  4     0      3     10     42     59     24     34     25    308
202007272030   85  4     0      4      6     29     62     22     26     19    272
202007272100   85  4     0      4     10     42     37     25     30     18    278
202007272130   83  4     0      4      6     38     62     18     35     22    240
202007272200   81  4     1      5      8     43     51     22     23     30    218
202007272230   86  4     1      5     12     76     48     21     21     17    247
202007272300   82  4     1      4     12     63     58     24     21     19    208
202007272330   75  4     0      4      8     40     51     18     22     16    185
202007280000   75  4     0      3      9     35     36     26     25     16    189
202007280030   79  4     0      4      6     45     47     29     25     14    212
202007280100   82  4     1      3      7     45     67     24     25     18    215
202007280130   79  4     0      5      6     42     40     23     22     16    227
202007280200   86  4     0      5     10     76     62     18     18     17    246
202007280230   79  4     0      3      9     31     46     18     24     15    231
202007280300   88  4     1      3      4     65     80     26     30     15    257
202007280330   81  4     0      5      9     34     41     23     18     20    249
202007280400   84  4     0      3      4     32     57     23     22     13    280
202007280430   86  4     1      5      8     44     31     21     19     25    297
202007280500   87  4     1      8      7     61     52     27     19     22    274
202007280530   91  4     0      6      6     34     70     20     23     25    331
202007280600   86  4     0      4      6     41     54     20     16     23    298
202007280630   85  4     0      4      7     29     45     17     19     25    300
202007280700   83  4     0      5      5     35     43     22     27     26    263
202007280730   86  4     0      5      6     51     49     30     24     27    266
202007280800   83  4     0      5      6     61     49     19     28     23    233
202007280830   81  4     1      7      7     40     43     24     28     20    243
202007280900   77  4     0      3      4     25     40     25     28     22    222
202007280930   83  4     0      4      5     39     49     26     27     27    246
202007281000   80  4     0      5      6     30     52     18     26     25    240
202007281030   84  4     0      3      5     33     63     28     21     35    251
202007281100   83  4     0      2      3     37     35     30     18     36    269
202007281130   82  4     0      3      5     30     38     25     26     30    269
202007281200   84  4     0      2      5     62     49     27     16     30    246
202007281230   84  4     0      4      5     26     48     16     21     45    269
202007281300   86  4     0      3      6     46     39     25     18     42    282
202007281330   89  4     0      4      5     52     49     20     21     48    292
202007281400   88  4     0      2      3     31     53     32     17     54    287
202007281430   96  4     0      4      7     62     83     31     22     73    292
202007281500   85  4     0      4      5     33     35     23     20     52    274
202007281530   87  4     0      4      4     28     28     18     18     59    310
202007281600   89  4     0      4      5     26     38     30     19     57    318
202007281630   90  4     0      3      5     38     41     34     15     40    323
202007281700   88  4     0      3      6     37     49     24     12     33    317
202007281730   85  4     0      3      5     23     54     20     14     48    284
202007281800   82  4     0      2      3     16     29     21     13     27    301
202007281830   82  4     0      4      5     24     37     26     10     35    272
202007281900   84  4     0      3      3     38     48     17     15     29    279
202007281930   78  4     0      4      4     32     51     23     13     25    220
202007282000   84  4     0      4      6     45     53     19     17     31    262
202007282030   77  4     0      4      5     19     41     23     14     21    234
202007282100   80  4     0      3      5     39     62     23     14     19    231
202007282130   77  4     0      3      3     33     49     25     13     26    206
202007282200   77  4     0      2      4     34     51     20     10     20    213
202007282230   78  4     0      2      2     38     69     25     12     16    203
202007282300   73  4     0      5      6     27     53     22     14     14    182
202007282330   74  4     0      5      6     20     52     20     16     23    194
202007290000   75  4     0      3      4     20     37     21     12     20    226
202007290030   78  4     0      3      4     16     51     20     12     22    237
202007290100   79  4     0      2      2     22     37     16     12     26    261
202007290130   83  4     0      6      5     31     65     27     17     27    245
202007290200   79  4     0      3      4     28     40     19     12     17    261
202007290230   81  4     0      2      4     23     79     17      9     20    246
202007290300   79  4     0      3      4     15     48     13     10     20    270
202007290330   77  4     0      5      5     21     38     23     10     21    236
202007290400   74  4     0      4      7     24     34     21     11     23    212
202007290430   72  4     0      2      3     15     33     24     11     22    209
202007290500   75  4     0      3      3     19     33     25     11     21    232
202007290530   79  4     0      3      3     25     60     20     13     22    238
202007290600   82  4     0      2      5     25     41     11     10     28    290
202007290630   78  4     0      1      3     21     39     13     11     26    268
202007290700   80  4     0      3      5     29     47     18     11     19    265
202007290730   83  4     0      5      8     25     48     18     15     27    280
202007290800   78  4     0      3      5     16     31     17     14     23    269
202007290830   76  4     0      3      4     26     39     13     10     22    236
202007290900   78  4     0      2      3     19     23     23     11     27    271
202007290930   76  4     0      2      4      9     37     19     12     24    255
202007291000   78  4     0      2      5     18     46     24      9     24    252
202007291030   77  4     0      2      5     24     38     29     13     34    221
202007291100   74  4     0      2      4     14     39     18      9     28    231
202007291130   72  4     0      2      5     14     42     23     14     22    203
202007291200   76  4     0      3      4     14     44     24     10     22    237
202007291230   72  4     0      1      3     17     31     24     10     26    208
202007291300   73  4     0      3      5     10     35     29      8     25    216
202007291330   70  4     0      2      3      8     28     23     11     21    206
202007291400   77  4     0      2      3     15     51     22     12     25    240
202007291430   75  4     0      2      3     15     52     27     10     21    218
202007291500   74  4     0      2      5     15     44     32     10     21    217
202007291530   78  4     0      3      6     17     63     32     11     27    216
202007291600   75  4     0      2      2     10     26     33     10     21    242
202007291630   77  4     0      1      2     12     46     30     12     23    242
202007291700   79  4     0      2      3     12     62     25      9     22    250
202007291730   74  4     0      1      2      6     39     23     11     18    242
202007291800   71  4     0      2      5      5     32     24      9     18    216
202007291830   72  4     0      2      4     10     25     25     12     14    226
202007291900   70  4     0      2      6     11     29     22     12     16    206
202007291930   67  4     0      2      3     17     23     25      9     16    182
202007292000   71  4     0      2      7     11     45     38      9     14    186
202007292030   69  4     0      2      3     14     38     30     12     15    184
202007292100   72  4     0      2      5     11     47     29     12     14    204
202007292130   67  4     0      2      5      6     45     21      7     13    171
202007292200   65  4     0      2      6      9     40     26      6     10    158
202007292230   68  4     0      3      3     10     30     19      6     10    194
202007292300   67  4     0      2      5     15     42     29      8      9    161
202007292330   65  4     0      1      6      8     28     22     10     10    167
202007300000   66  4     0      2      5     12     47     16     13     10    155
202007300030   64  4     0      1      4      9     27     16     11     10    170
202007300100   67  4     0      2      4      6     34     14      8      9    195
202007300130   65  4     0      1      3      9     26     20      9      9    176
202007300200   69  4     0      1      3      8     52     21      8     11    187
202007300230   67  4     0      2      7      9     29     21     10     11    189
202007300300   69  4     0      1      5      6     39     22     11     14    192
202007300330   66  4     0      1      4      8     24     12      8     11    196
202007300400   65  4     0      1      4      6     23     22      9      9    180
202007300430   67  4     0      2     10      6     30     21      7     11    191
202007300500   69  4     0      2      4      4     25     19     11     10    214
202007300530   70  4     0      1      4      8     24     17     11     11    223
202007300600   85  4     0      1      2      8     27     21      8     12    363
202007300630   83  4     0      1      6     10     29     18     11     11    341
202007300700   81  4     0      1      3      8     40     23      7     14    306
202007300730   84  4     0      2      3      8     37     26      5      9    351
202007300800   83  4     0      1      2      7     41     28     11     12    326
202007300830   75  4     0      1      2      9     22     18      9     10    272
202007300900   72  4     0      1      4      9     27     21      8      9    237
202007300930   70  4     0      1      4      9     23     26      9     10    212
202007301000   74  4     0      1      5      7     30     22     11     10    242
202007301030   71  4     0      1      4      3     24     26      9      8    229
202007301100   68  4     0      1      2      4     19     20      6      9    215
202007301130   69  4     0      1      2      4     23     29     10      8    211
202007301200   71  4     0      1      3      6     30     24      8      9    223
202007301230   76  4     0      1      4      8     22     28     10     12    270
202007301300   70  4     0      1      5      6     19     22      7      8    230
202007301330   71  4     0      1      3      4     18     21     13     12    238
202007301400   74  4     0      1      3      4     18     26     10     17    254
202007301430   74  4     0      1      4      3     16     24     13     16    261
202007301500   77  4     0      1      2      5     20     32     14     18    270
202007301530   80  4     0      1      2      6     18     29     10     19    304
202007301600   84  4     0      1      1      6     18     22      8     21    356
202007301630   76  4     0      1      4      8     19     20     10     13    278
202007301700   82  4     0      1      3      5     19     26     10     19    328
202007301730   78  4     0      1      3      6     22     30     12     17    279
202007301800   79  4     0      1      2      4     19     19      9     14    311
202007301830   74  4     0      2      5      6     13     15      8     13    266
202007301900   74  4     0      1      4      9     23     11      7     15    263
202007301930   77  4     0      1      4      5     18     16      8     21    280
202007302000   74  4     0      1      2      7     20     20      8     20    250
202007302030   78  4     0      1      3      6     14     11      7     29    295
202007302100   79  4     0      1      2      7     28     21      8     26    287
202007302130   78  4     0      1      5      5     15     16      8     28    292
202007302200   80  4     0      1      2      8     17     11      6     27    313
202007302230   80  4     0      1      4      7     21     17      8     30    297
202007302300   80  4     0      1      2      7     24     17      7     21    303
202007302330   81  4     0      1      4      7     13     13      8     25    320
202007310000   82  4     0      1      2      4     18     16      7     18    341
202007310030   83  4     0      1      4      5     16     24      8     25    337
202007310100   88  4     0      1      2      7     21     18      6     28    383
202007310130   89  4     0      1      3      5     20     26      8     25    393
202007310200   95  4     0      1      2      7     25     21     10     32    458
202007310230  100  4     0      1      3      5     17     18      8     33    535
202007310300  100  4     0      2      3      8     21     20      8     45    507
202007310330  103  4     0      1      2     11     19     24      9     38    546
202007310400  100  4     0      1      2      6     18     24      7     46    508
202007310430  105  4     0      2      5      7     15     12      8     71    558
202007310500  111  4     0      1      3      5     31     18      9     64    625
202007310530  107  4     0      1      4      5     14     25     10     78    571
202007310600  108  4     0      1      2      6     17     19     13     69    595
202007310630  111  4     0      1      2      8     20     20     11    107    593
202007310700  108  4     0      1      3      6     23     21     10     84    582
202007310730  104  4     0      1      3      5     27     17     10     77    530
202007310800  103  4     0      1      2      7     18     25      9     86    512
202007310830  104  4     0      1      3      5     16     21     10     93    514
202007310900  102  4     0      1      2      5     18     24      9    127    448
202007310930  104  4     0      1      2      5     17     16     12    107    514
202007311000   93  4     0      1      5      6     16     31      9     78    385
202007311030   97  4     0      1      2      6     21     24     15    123    398
202007311100   91  4     0      1      3      6     20     18     13     92    363
202007311130   97  4     0      1      3      8     20     25      9    131    385
202007311200   94  4     0      1      3      6     24     28     15    111    357
202007311230   96  4     0      1      2      6     18     12     12    127    393
202007311300   99  4     0      1      4      4     25     32     14    156    373
202007311330  103  4     0      1      2     11     18     35     18    199    377
202007311400   97  4     0      1      3      7     22     23     19    157    357
202007311430  105  4     0      1      2      6     14     24     17    158    465
202007311500  108  4     0      1      2      6     20     29     18    169    481
202007311530  108  4     0      1      3      6     15     29     18    228    432
202007311600  113  4     0      1      2      6     21     22     26    197    516
202007311630  109  4     0      1      4      7     24     24     22    180    483
202007311700  115  4     0      1      3      6     17     35     26    256    480
202007311730  120  4     0      1      2      7     13     27     25    285    535
202007311800  115  4     0      2      3      7     14     20     21    254    495
202007311830  121  4     0      1      4      6     13     33     33    335    483
202007311900  117  4     0      1      4      6     15     26     41    315    443
202007311930  114  4     0      2      3      6     18     20     30    247    474
202007312000  114  4     0      1      3      6     16     17     35    268    455
202007312030  110  4     0      1      3      5     20     26     29    209    463
202007312100  114  4     0      1      3     10     19     24     47    291    416
202007312130  103  4     0      1      3      6     11     33     34    209    357
202007312200  106  4     0      1      2      7     17     24     29    203    409
202007312230  102  4     0      1      2      7     18     27     32    163    377
202007312300  102  4     0      1      4      8     20     28     29    180    370
202007312330  102  4     0      0      4      6     11     17     30    170    394
