                                                ENERGY (CM^2)
     UTC      Hs  Tp                 BAND PERIOD LIMITS (SECS)
YYYYMMDDHHMM (CM) (SEC) 22+ 22-18  18-16  16-14  14-12  12-10   10-8    8-6    6-2
202007220200   80  7     1      8     47     51     32     14     22    113    107
202007220230   80  7     1      5     54     49     27     19     18    136     96
202007220300   85  7     1      5     51     54     29     21     20    167    108
202007220330   83  4     1      7     32     56     26     20     23    127    138
202007220400   82  4     1      3     52     38     30     20     30    105    141
202007220430   83  4     1      4     49     60     34     26     24     78    156
202007220500   85  4     1      8     42     67     22     24     24     92    168
202007220530   89  4     1      7     32     60     33     19     23     88    230
202007220600   89  4     1      4     71     49     23     21     25     88    214
202007220630   87  4     1      7     41     48     24     21     18     94    220
202007220700   93  4     2      5     44     66     40     23     24     75    265
202007220730   90  4     1      4     33     41     36     22     20     83    272
202007220800   90  4     1      4     61     60     30     23     16     74    238
202007220830   88  4     2      8     36     71     31     24     19     75    221
202007220900   89  4     1      4     17     44     23     21     15     96    270
202007220930   87  4     1      4     31     46     41     24     16     93    219
202007221000   89  4     1      4     49     59     32     18     14     74    243
202007221030   86  4     1      5     29     39     31     21     13     94    235
202007221100   88  4     1      7     39     75     36     25     17     81    200
202007221130   80  4     1      3     30     40     29     16     14     64    207
202007221200   85  4     1      5     31    100     42     20     16     66    172
202007221230   81  4     0      3     28     40     32     22     13     79    196
202007221300   85  4     1      4     32     60     35     23     14     86    193
202007221330   85  4     1      4     31     59     36     29     14     85    193
202007221400   88  4     1      3     24     63     40     20     21    110    200
202007221430   85  4     1      2     16     63     33     22     18     95    200
202007221500   90  4     1      5     28     96     37     31     14    101    198
202007221530   87  4     1      3     25     88     30     25     22     93    182
202007221600   82  4     1      5     17     53     48     20     19     67    188
202007221630   91  4     1      4     20     84     31     27     23     90    235
202007221700   88  4     1      3     27     68     40     35     21     64    226
202007221730   88  4     1      5     14     78     43     34     21     72    210
202007221800   87  4     1      3     32     49     42     25     17     81    218
202007221830   86  4     1      3     27     82     31     23     25     67    206
202007221900   81  4     0      3     18     65     36     22     19     50    190
202007221930   80  4     0      3     16     36     32     23     20     62    204
202007222000   87  4     1      4     29     86     40     26     22     64    196
202007222030   79  4     0      3     15     59     18     19     15     57    197
202007222100   80  4     0      3     26     78     24     13     20     41    190
202007222130   80  4     1      3     11     65     27     14     15     55    205
202007222200   78  4     1      5     16     65     23     15     22     35    193
202007222230   79  4     1      3     12     67     31     24     18     43    191
202007222300   84  4     1      5     24    109     42     25     15     33    183
202007222330   79  4     1      5     16     98     26     18     27     41    155
202007230000   72  4     1      3     10     65     32     12     14     30    159
202007230030   81  4     1      5     14    121     55     18     15     29    152
202007230100   70  4     1      3     14     55     34     14     17     22    142
202007230130   68  4     0      4     15     65     26     25     18     19    122
202007230200   67  4     0      3     21     48     23     20     16     21    129
202007230230   68  4     1      3     14     46     34     17     16     22    138
202007230300   67  4     0      4      7     60     28     16     19     18    133
202007230330   69  4     0      4     13     70     28     17     17     18    134
202007230400   71  4     1      4      9     65     44     23     24     16    135
202007230430   79 15     1      3      8    144     39     24     21     18    128
202007230500   74  4     0      4      4    100     47     18     15     20    133
202007230530   67  4     1      3      4     71     39     18     16     20    107
202007230600   69  4     1      2      3     65     32     31     25     18    119
202007230630   68  4     1      3     11     76     30     17     14     18    123
202007230700   65  4     1      4      7     51     40     17     15     15    114
202007230730   66  4     1      5      9     62     25     18     20     13    123
202007230800   67  4     0      3      4     63     52     15     24     13    111
202007230830   66  4     1      4     13     47     35     22     21     16    115
202007230900   65  4     0      4      8     54     34     22     19     11    110
202007230930   65  4     0      3      5     54     38     22     20     10    114
202007231000   65  4     1      2     12     66     35     20     19     13     93
202007231030   66  4     0      4     10     47     51     30     27     12     95
202007231100   60  4     1      2      6     40     36     20     24     14     87
202007231130   70 15     0      2      5    108     47     26     17     14     90
202007231200   59  4     0      3      4     29     31     29     22     15     83
202007231230   59  4     0      2      5     43     24     27     24     13     81
202007231300   63  4     0      3      9     55     42     26     15     16     84
202007231330   62  4     0      6      7     51     47     20     17     15     75
202007231400   63  4     0      2      6     76     30     28     16     15     77
202007231430   61  4     0      3      6     45     42     28     22     13     71
202007231500   60  4     1      4     10     56     32     22     21     12     67
202007231530   62 15     0      3      4     69     29     30     26     12     69
202007231600   58  4     0      2      6     31     34     24     26     17     70
202007231630   66 15     0      3      6     80     40     23     23     15     78
202007231700   66 15     0      3      7     81     39     23     28     14     77
202007231730   62  4     0      3      4     47     30     37     33     13     79
202007231800   61  4     1      5      6     52     30     35     23     15     69
202007231830   57  4     0      2      6     32     26     31     24     15     70
202007231900   60  4     0      3      5     36     44     24     23     14     71
202007231930   58  4     1      5      3     29     38     27     22     19     69
202007232000   62  4     1      4      5     46     46     27     24     15     73
202007232030   61  4     0      3      4     42     44     23     20     17     79
202007232100   67  4     1      4      4     76     41     29     30     18     78
202007232130   61  4     0      3      5     51     44     23     23     19     65
202007232200   59  4     0      3      6     31     31     26     34     19     67
202007232230   61  4     1      5      5     53     28     20     23     24     75
202007232300   59  4     1      3      4     45     27     21     26     19     69
202007232330   64  4     0      3      4     70     27     17     27     26     82
202007240000   61  4     1      2      4     33     32     30     28     23     81
202007240030   67  4     0      3      6     67     30     23     26     25    103
202007240100   69  4     1      4      4     72     34     18     27     21    117
202007240130   63  4     0      4      4     37     41     22     22     23     97
202007240200   65  4     0      4      5     59     36     23     21     18     93
202007240230   66  4     0      2      2     62     36     17     21     26    101
202007240300   59  4     0      4      3     24     34     17     21     21     95
202007240330   65  4     0      3      3     66     36     23     21     21     94
202007240400   65  4     1      4      7     57     41     22     21     21     91
202007240430   64  4     0      6      6     48     41     19     21     21     93
202007240500   62  4     1      4      6     50     30     27     22     17     85
202007240530   63  4     1      6      8     66     46     19     16     15     76
202007240600   65  4     1      5      4     64     56     27     17     13     75
202007240630   61  4     1      4      4     47     41     21     19     15     82
202007240700   63  4     1      9      7     49     41     27     21     16     80
202007240730   61  4     1      3      6     37     51     22     21     20     70
202007240800   56  4     1      7      7     27     32     23     22     16     63
202007240830   64  4     1      9      6     49     68     24     19     17     69
202007240900   58  4     1      8      6     41     44     20     21     19     54
202007240930   51  4     0      4      4     33     24     16     16     15     50
202007241000   56  4     1      4      5     33     40     29     18     17     50
202007241030   56  4     0      4      5     41     40     19     17     14     54
202007241100   60  4     1      5      7     49     46     26     18     18     58
202007241130   57 15     1      4      4     50     39     25     15     19     45
202007241200   61 13     1      5      5     48     77     18     16     22     41
202007241230   60 13     1      8      7     40     61     28     19     20     46
202007241300   53  4     0      3      2     28     38     30     16     17     44
202007241330   57 13     0      8      7     34     40     36     23     18     39
202007241400   52 13     0      4      4     26     38     19     19     20     38
202007241430   48  4     1      4      5     20     21     20     19     18     37
202007241500   56 13     0      6      7     28     47     23     21     20     47
202007241530   59 13     0      4      4     29     50     24     32     26     47
202007241600   60 13     0      5      7     17     72     28     22     23     56
202007241630   56  4     0      8      7     22     32     18     20     23     65
202007241700   61  4     1      5      5     41     43     21     15     37     64
202007241730   62  4     1      7      7     30     48     20     14     28     88
202007241800   60  4     1      6      7     15     29     29     17     34     87
202007241830   65  4     0      5      6     35     68     18     11     27     89
202007241900   72  4     1      6      9     65     61     26     27     25    106
202007241930   61  4     0      5      5     23     44     19     20     27     93
202007242000   63  4     1      8     16     30     42     32     17     19     87
202007242030   62  4     0      6      8     22     44     21     18     23     97
202007242100   65  4     1      6     17     30     45     23     25     22     93
202007242130   65  4     1      7     13     32     59     26     19     21     81
202007242200   60  4     1      6      5     15     38     14     23     31     88
202007242230   57  4     0      7      7     13     23     17     19     35     81
202007242300   66  4     1     11     12     32     61     18     17     37     86
202007242330   62  4     0      5     11     31     66     18     19     25     68
202007250000   54  4     1      3      6     21     31     19     12     25     63
202007250030   59  4     0      5      8     17     48     24     16     27     68
202007250100   62  4     1      4     14     20     55     30     17     24     74
202007250130   57  4     0      6     14     17     31     22     13     23     76
202007250200   61  4     0      3     10     32     49     20     16     27     72
202007250230   62  4     1      5     11     26     37     14     14     28    101
202007250300   58  4     1      4      7     20     40     17     16     22     82
202007250330   65  4     1      5     10     24     72     26     17     22     86
202007250400   58  4     0      5      6     17     31     19     16     22     95
202007250430   63  4     1      4      8     22     57     21     20     24     94
202007250500   60  4     1      5     10     21     39     22     18     25     87
202007250530   62  4     1      4      7     21     56     22     20     27     81
202007250600   55  4     1      3      5     12     24     23     19     21     84
202007250630   61  4     1      5     10     25     54     22     21     27     72
202007250700   57  4     1      5     13     27     35     20     21     19     64
202007250730   58  4     1      5     22     21     36     22     20     19     63
202007250800   57  4     0      4     14     16     41     18     22     23     63
202007250830   60  4     1      7     18     20     51     24     24     20     63
202007250900   56  4     1      4     20     17     19     19     25     24     67
202007250930   55  4     1      4     15     23     37     12     16     26     57
202007251000   55  4     1      6     12     13     33     21     18     23     68
202007251030   56  4     1      5      8     15     44     15     17     32     64
202007251100   56  4     1      4     10     16     31     23     16     28     67
202007251130   54  4     1      2     10     19     34     16     20     31     52
202007251200   56  4     1      5     14     20     44     14     18     31     52
202007251230   58  4     1      3     16     22     32     23     23     35     57
202007251300   57  4     1      3      9     11     38     24     25     40     51
202007251330   57 13     0      5     12     20     56     14     22     32     44
202007251400   58  4     1      3     14     23     39     23     25     36     48
202007251430   56  4     0      3     18     14     33     19     27     36     45
202007251500   61 13     0      5     19     23     53     22     22     43     44
202007251530   64 13     1      4     14     29     62     29     24     39     55
202007251600   57  4     0      3     16     15     40     16     26     38     52
202007251630   58  4     1      4     11     20     42     16     19     40     59
202007251700   62  4     1      8     15     21     39     16     20     46     73
202007251730   62  4     1      5      9     28     36     19     25     51     68
202007251800   64  4     1      7     14     29     38     22     17     38     89
202007251830   62  4     0      5     14     27     44     17     17     38     79
202007251900   68  4     1      6     17     49     38     22     22     47     88
202007251930   67  4     1      6     29     51     37     18     16     45     78
202007252000   60  4     0      6     14     24     40     20     15     33     72
202007252030   60  4     1      4     10     18     45     15     12     39     77
202007252100   67  4     0      4     15     42     60     18     18     38     86
202007252130   64  4     1     10      9     34     38     16     21     44     82
202007252200   67  4     1      5     17     39     38     19     20     51     88
202007252230   66  4     1      4     23     35     33     23     15     48     84
202007252300   59  4     1      5      6     21     33     19     16     40     77
202007252330   65  4     1      7     14     49     47     13     13     39     78
202007260000   59  4     1      6     13     44     23     15     17     35     61
202007260030   63  4     1      2     11     54     33     19     15     42     65
202007260100   65 15     1      7     12     67     29     17     21     39     63
202007260130   68  4     0      4     13     58     48     30     17     41     75
202007260200   65  4     1      7     12     38     36     17     23     45     82
202007260230   68  4     1      6     16     59     32     20     18     55     76
202007260300   64  4     1      5     12     32     31     12     21     51     91
202007260330   70  4     1      7     12     58     49     23     22     53     78
202007260400   67  4     1      7     13     56     37     13     25     46     83
202007260430   65  4     1      6     13     21     40     17     22     43    101
202007260500   65  4     1      4     14     51     37     18     15     40     88
202007260530   64  4     1      6     12     45     41     20     18     33     78
202007260600   72 15     1      5     14    103     59     16     16     28     83
202007260630   60  4     1      5     11     33     34     10     15     28     89
202007260700   69  4     1      4     13     36     33     25     22     29    133
202007260730   76  4     1      7     15     74     36     16     21     31    159
202007260800   76  4     1      5     15     86     65     10     16     38    126
202007260830   73  4     0      4     13     75     49     20     19     34    121
202007260900   74  4     1      8     30     60     40     26     17     30    127
202007260930   68  4     1      5     13     67     43     19     15     31     99
202007261000   64  4     1      5     15     33     41     15     17     31    101
202007261030   66  4     1      7     22     58     37     22     18     22     85
202007261100   65  4     1      6     11     51     53     18     15     29     77
202007261130   65  4     1      5      8     54     54     26     19     26     69
202007261200   63 15     1      5      9     70     40     20     10     22     70
202007261230   66 15     1      7     27     63     52     22     17     18     62
202007261300   60 15     1      5     16     59     40     15     16     21     55
202007261330   61  4     1      8     15     50     41     27     13     19     55
202007261400   62  4     1      4      9     60     40     29     11     22     62
202007261430   66 15     1      5      7     68     54     23     17     30     65
202007261500   66 15     1      7     21     72     53     20     16     21     60
202007261530   67  4     1      7     14     59     66     16     12     24     78
202007261600   68  4     1      7     24     66     57     24     16     24     71
202007261630   69  4     1      6     17     59     51     28     17     30     87
202007261700   66  4     1      5      9     33     47     31     15     35     94
202007261730   72  4     1      5     13     65     69     21     20     29    100
202007261800   71  4     1      5     17     55     63     31     21     26     94
202007261830   75  4     0      2      6     57     92     36     23     27    103
202007261900   65  4     1      4     14     30     45     24     17     30     93
202007261930   67  4     1      5     17     47     56     26     11     21     94
202007262000   70  4     1      4     19     54     70     23     14     17    100
202007262030   74  4     1      6     21     58     86     19     16     22    109
202007262100   76  4     1      4     19     60     80     35     16     17    126
202007262130   79  4     1      3     14     73     73     26     17     23    153
202007262200   81  4     1      5     31     53     71     27     15     28    172
202007262230   76  4     1      8     19     38     58     24     26     27    163
202007262300   80  4     1      5     14     40     65     32     22     31    185
202007262330   79  4     1      5     27     54     43     31     18     30    181
202007270000   81  4     1      6     42     49     54     41     22     26    169
202007270030   76  4     1     13     33     38     92     27     17     14    132
202007270100   76  4     1      5     17     58     70     27     22     17    146
202007270130   72  4     0      3     30     37     42     23     19     19    147
202007270200   78  4     1      4     21     45     73     26     19     21    165
202007270230   79  4     1      5     43     43     57     23     13     28    173
202007270300   86  4     1      4     23     39     89     23     16     25    239
202007270330   95  4     1      4     41     48     98     34     23     33    283
202007270400   97  4     1      4     16     87     84     23     16     46    306
202007270430   94  4     1      4     34     53     74     26     26     47    292
202007270500   92  4     1      5     17     57     60     25     21     38    303
202007270530   90  4     1      7     29     52     74     21     15     31    277
202007270600   89  4     1      6     22     50     74     25     18     29    276
202007270630   94  4     0      6     18     60     92     20     13     27    318
202007270700   89  4     1      5     30     46     59     21     16     21    294
202007270730   85  4     1      2     12     58     80     19     22     20    235
202007270800   84  4     1      3     32     52     72     28     25     17    212
202007270830   82  4     0      5     25     54     99     21     25     17    175
202007270900   76  4     1      4     27     62     47     21     16     15    170
202007270930   76  4     1      4     28     51     51     28     31     14    157
202007271000   76  4     0      2     26     51     67     22     26     16    149
202007271030   79  4     1      6     20     71     59     25     21     19    167
202007271100   77  4     1      5     14     60     55     32     26     20    160
202007271130   85  4     1      6     21     60    117     36     23     21    168
202007271200   81  4     1      4     18     42     93     26     24     18    185
202007271230   85  4     1      5     20     53     87     32     33     19    208
202007271300   84  4     0      5     25     80     74     32     29     27    169
202007271330   81  4     1      5     11     57    100     23     29     28    160
202007271400   77  4     1      4     21     41     69     27     18     21    171
202007271430   78  4     1      4     14     44     53     22     26     30    189
202007271500   75  4     0      4     15     37     64     20     19     27    164
202007271530   79  4     0      4     19     51     43     20     23     33    201
202007271600   84  4     0      5     19     36     72     25     25     38    226
202007271630   87  4     0      6     25     59     86     26     25     39    205
202007271700   81  4     0      2      8     33     54     18     28     35    236
202007271730   86  4     0      3      9     69     99     27     27     32    193
202007271800   84  4     0      3     12     41     91     16     30     35    216
202007271830   84  4     1      4     15     65     95     26     31     26    177
202007271900   81  4     0      2      9     38     72     27     32     28    200
202007271930   74  4     0      2      4     33     59     27     30     24    170
202007272000   77  4     0      5     10     46     80     23     31     16    166
202007272030   77  4     0      5      8     40     48     33     24     19    188
202007272100   83  4     1      3     17     55     87     22     32     20    192
202007272130   74  4     0      7      8     59     42     18     20     17    167
202007272200   76  4     0      4     20     51     70     24     18     14    158
202007272230   79  4     0      5     14     81     81     21     31     15    141
202007272300   75  4     0      3     14     52     74     22     24     13    149
202007272330   78  4     1      3      6     60     90     24     19     17    161
202007280000   79  4     0      6     10     51     90     23     21     17    173
202007280030   83  4     1      5     11     95     50     24     24     15    205
202007280100   73  4     1      5      9     45     47     18     17     15    176
202007280130   79  4     1      6      6     49     84     36     21     17    173
202007280200   79  4     0      3      7     47     73     24     28     19    189
202007280230   74  4     1      7      6     56     43     18     20     18    177
202007280300   84  4     0      5      9     53     91     22     20     22    216
202007280330   85  4     0      8      7     53     43     17     18     26    281
202007280400   89  4     0      4     10     47     40     20     17     24    331
202007280430   91  4     1      5      5     87     60     13     20     22    308
202007280500   89  4     0      4      6     34     72     23     13     24    324
202007280530   92  4     0      3      4     43     67     23     23     18    350
202007280600   91  4     0      3      7     36     75     17     15     15    350
202007280630   88  4     1      3      6     58     68     18      9     17    301
202007280700   84  4     0      3      4     46     51     20     13     19    283
202007280730   90  4     1      5      5     72     77     24     13     20    288
202007280800   85  4     0      2      9     46     73     18     22     21    263
202007280830   84  4     0      3      8     39     69     34     19     18    257
202007280900   76  4     0      4      6     42     70     23     18     14    188
202007280930   80  4     0      3      5     30     91     24     17     15    217
202007281000   76  4     0      2      5     46     52     19     20     18    202
202007281030   75  4     0      3      4     37     68     30     14     18    175
202007281100   71  4     0      3      3     24     48     25     12     20    182
202007281130   76  4     0      3      5     37     41     26     17     26    203
202007281200   79  4     0      3      5     33     50     16     15     39    226
202007281230   82  4     0      4      7     50     58     24     11     43    222
202007281300   83  4     0      3      6     49     61     26     13     44    232
202007281330   84  4     0      4      5     42     73     31     12     44    234
202007281400   75  4     0      3      6     23     51     19     14     38    196
202007281430   77  4     0      4      5     32     40     31     13     41    207
202007281500   86  4     0      4      7     25     84     32     15     52    240
202007281530   81  4     0      4      4     52     45     26     13     37    233
202007281600   76  4     0      4      4     44     34     19     13     45    194
202007281630   78  4     0      3      2     20     54     23     12     33    237
202007281700   80  4     0      3      6     41     43     29     12     42    229
202007281730   78  4     0      4      5     54     47     24     11     35    195
202007281800   77  4     0      3      3     43     50     25      9     31    201
202007281830   81  4     0      2      4     43     62     20     10     36    231
202007281900   79  4     0      3      3     43     52     16     11     36    225
202007281930   71  4     0      3      4     36     38     22     11     17    182
202007282000   71  4     0      7      6     34     55     28     12     21    153
202007282030   66  4     0      2      3     19     44     18     16     23    150
202007282100   66  4     0      2      3     15     32     23     11     22    165
202007282130   66  4     0      4      4     28     52     21      8     18    135
202007282200   66  4     0      5      4     29     45     15     10     17    143
202007282230   63  4     0      2      4     16     36     19      9     15    141
202007282300   71  4     0      2      2     42     60     24     13     19    147
202007282330   68  4     0      4      5     16     52     25     12     22    154
202007290000   71  4     0      2      3     19     41     17     12     33    188
202007290030   70  4     0      2      3     18     35     23     15     23    190
202007290100   73  4     0      4      4     26     32     19     12     27    207
202007290130   75  4     0      2      2     25     48     26      9     19    225
202007290200   73  4     0      3      4     23     41     19      9     21    210
202007290230   73  4     0      3      3     20     37     19      9     20    226
202007290300   73  4     0      4      4     18     45     22     10     25    208
202007290330   79  4     0      2      4     50     63     16      9     23    218
202007290400   80  4     0      3      4     24     43     13     12     21    277
202007290430   84  4     0      3      3     15     44     11      7     22    334
202007290500   81  4     0      2      1     17     42     24      9     22    288
202007290530   81  4     0      2      4     35     52     20      8     15    272
202007290600   78  4     0      2      5     21     38     17      8     18    271
202007290630   73  4     0      2      3     17     55     23      7     14    211
202007290700   79  4     0      2      3     20     65     18      8     16    262
202007290730   74  4     0      2      2     19     45     20      9     17    226
202007290800   74  4     0      2      4     28     49     16     10     15    215
202007290830   70  4     0      1      2     17     34     19      5     16    209
202007290900   70  4     0      2      4     19     41     18      8     14    197
202007290930   71  4     0      2      2     19     50     30     11     11    194
202007291000   64  4     0      2      3      9     36     23      7     13    167
202007291030   68  4     0      2      3     18     37     17      8     14    194
202007291100   67  4     0      1      3     20     40     19      9     14    172
202007291130   67  4     0      3      5     19     47     21      7     15    162
202007291200   64  4     0      1      2     16     34     24      9     19    151
202007291230   65  4     0      2      3     18     50     20      8     13    146
202007291300   68  4     0      2      4     10     72     23     11     17    152
202007291330   68  4     0      2      7     14     62     25      8     18    151
202007291400   65  4     0      2      4     14     29     30     15     18    155
202007291430   64  4     0      2      4      8     42     23      6     19    152
202007291500   68  4     0      1      3      9     32     25      5     26    190
202007291530   66  4     0      2      4     12     60     20      6     18    154
202007291600   66  4     0      2      4     12     33     23      9     16    172
202007291630   66  4     0      2      5     11     34     18      8     20    178
202007291700   70  4     0      1      3     13     37     22      6     20    204
202007291730   69  4     0      1      3      5     29     24      9     17    210
202007291800   65  4     0      1      4      7     26     16      7     21    181
202007291830   68  4     0      2      2     12     35     30     10     19    179
202007291900   67  4     0      2      2     13     40     17      6     17    185
202007291930   64  4     0      1      2     11     34     17      8     11    167
202007292000   63  4     0      1      4     12     28     17      7     12    161
202007292030   59  4     0      2      3      8     33     18      8     12    131
202007292100   60  4     0      1      4     10     30     20      7      9    141
202007292130   57  4     0      1      4     13     25     17      8      8    126
202007292200   58  4     0      1      2      7     32     14      8      9    138
202007292230   58  4     0      1      3     10     28     17      8      9    128
202007292300   57  4     0      1      3      6     33     14      8      8    128
202007292330   56  4     0      1      5      6     37      8      6     12    118
202007300000   58  4     0      2      3      9     39     20      7     10    119
202007300030   58  4     0      2      4      7     29     20      9     13    123
202007300100   58  4     0      2      6     11     40     23      8      9    111
202007300130   56  4     0      1      4     11     19     11      7     10    131
202007300200   62  4     0      1      4      4     35     22      6      9    158
202007300230   60  4     0      2      3      8     23     15      7      7    157
202007300300   65  4     0      2      3     11     38     19     10      7    175
202007300330   70  4     0      1      3      8     22     11      7      9    245
202007300400   79  4     0      1      5      7     37     27      6      8    295
202007300430   81  4     0      1      2      8     30     14      8      8    332
202007300500   81  4     0      1      4      9     35     25      6      8    323
202007300530   79  4     0      1      3     10     34     17      6      8    311
202007300600   83  4     0      2      4     10     27     14      5      8    364
202007300630   79  4     0      1      2      6     26     21      5      7    319
202007300700   78  4     0      1      3     12     37     20      5      7    293
202007300730   69  4     0      1      5      5     21     19      6      5    235
202007300800   68  4     0      1      2      9     23     24      7      6    213
202007300830   68  4     0      1      2      6     25     20      8      8    224
202007300900   72  4     0      1      3      7     34     29      9     10    225
202007300930   69  4     0      1      5      8     17     27      6      8    221
202007301000   68  4     0      1      5      8     32     28      8      8    198
202007301030   65  4     0      2      4      7     24     14      7      7    192
202007301100   66  4     0      2      2      5     26     27      7      6    193
202007301130   67  4     0      1      3      6     24     26     10      6    200
202007301200   65  4     0      1      3      5     27     23      7      7    190
202007301230   66  4     0      1      3      5     28     27      9     11    187
202007301300   67  4     0      1      2      7     18     26      8     14    202
202007301330   70  4     0      1      3      6     16     36     10     15    220
202007301400   71  4     0      1      3      5     27     24      9     16    231
202007301430   72  4     0      1      4      5     42     22      9     14    220
202007301500   66  4     0      1      2      8     28     13      6     15    202
202007301530   71  4     0      1      3      6     23     22      7     13    236
202007301600   70  4     0      1      2      4     18     20      9     16    238
202007301630   78  4     0      1      4      7     32     22     10     12    289
202007301700   72  4     0      1      2      6     19     23      9     20    243
202007301730   73  4     0      1      2      6     32     24      7     16    244
202007301800   75  4     0      1      2      6     24     18      8     15    273
202007301830   72  4     0      1      2      4     14     17      6     15    259
202007301900   70  4     0      1      2      5     18     16      9     16    234
202007301930   71  4     0      2      2      6     14     16      8     23    241
202007302000   67  4     0      1      2      3     13     15      8     18    216
202007302030   74  4     0      1      3      5     22     21      9     16    264
202007302100   71  4     0      1      3      5     14     13      6     18    250
202007302130   75  4     0      1      2      5     29     16      6     14    278
202007302200   72  4     0      1      2      7     27     21      7     12    242
202007302230   72  4     0      2      2      6     22     19      5     13    250
202007302300   73  4     0      1      1      8     11     19      8     12    273
202007302330   74  4     0      2      2      5     18     17      7     12    275
202007310000   78  4     0      1      2      8     18     19      8     14    308
202007310030   80  4     0      1      3      6     27     18      8     16    320
202007310100   84  4     0      1      2      5     22     18      9     19    369
202007310130   91  4     0      1      2      7     21     26     10     25    427
202007310200   92  4     0      1      3      8     14     18      6     32    445
202007310230   90  4     0      1      3      6     20     15      9     34    410
202007310300   94  4     0      1      4      5     23     12      8     35    460
202007310330   99  4     0      1      2      5     29     14      6     59    489
202007310400  101  4     0      1      2      5     15     19      9     60    532
202007310430  105  4     0      1      2      6     27     16      8     62    564
202007310500  106  4     0      1      1      6     28     13      9     82    567
202007310530  105  4     0      1      3      5     15     13      9     77    565
202007310600  108  4     0      1      2      6     20     12     10     63    619
202007310630  103  4     0      1      3      7     27     24     10     58    528
202007310700   89  4     0      1      2      8     18     15      8     54    393
202007310730   90  4     0      1      2      7     16     18     11     57    395
202007310800   87  4     0      1      2      6     19     16     10     60    360
202007310830   85  4     0      1      3      5     16     22     10     37    354
202007310900   90  4     0      1      2      7     16     21      9     79    370
202007310930   83  4     0      1      1      3     19     18      9     67    314
202007311000   89  4     0      1      2      8     16     15     10     85    361
202007311030   89  4     0      1      4      4     22     17     13    109    332
202007311100   88  4     0      1      2      5     12     23      9     89    339
202007311130   90  4     0      1      1      6     23     17     12     93    357
202007311200   88  4     0      1      3      7     24     23     13     89    330
202007311230   86  4     0      1      2      5     26     21     14     94    293
202007311300   86  4     0      1      2      8     25     24     13     99    289
202007311330   88  4     0      1      3      6     17     21     10    112    312
202007311400   89  4     0      2      5      6     23     31     10    104    307
202007311430   90  4     0      1      2      3     22     24     15    114    328
202007311500   91  4     0      1      4      6     19     28     10    118    333
202007311530   93  4     0      1      2      3     23     37     21    131    321
202007311600   97  4     0      1      4      6     17     21     20    135    391
202007311630  100  4     0      1      3      5     19     26     26    193    352
202007311700  105  4     0      1      4      6     23     28     27    216    392
202007311730  104  4     0      1      3      4     10     30     26    233    375
202007311800   98  4     0      1      3      5     15     27     30    181    339
202007311830  102  4     0      1      4      5     13     19     28    216    361
202007311900   98  4     0      2      6      7     25     19     19    174    342
202007311930   97  4     0      1      4      6     14     20     24    187    333
202007312000   94  4     0      1      3      4     14     24     30    170    303
202007312030   93  4     0      1      5      5     23     26     24    162    298
202007312100   88  4     0      1      2      5     14     20     16    144    283
202007312130   81  4     0      1      3      8      8     21     21    127    224
202007312200   82  4     0      2      3      5     12     18     27     91    262
202007312230   81  4     0      2      2      7     11     24     24    128    218
202007312300   85  4     0      1      2      5     12     19     21    155    236
202007312330   94  4     0      1      3      7     12     19     29    185    293
